,DATE,BP,CVX,XOM,XOM.1,RDS.A,RDS.B,AMX,CX,FMX,ALFAA,PAC,BIMBOA,GISSAA,ANB,SANMEXB,SIEN,AZTECACPO,TV,WALMEX
1370,2004-12-31,58.4,52.51,51.26,51.26,,59.62,26.18,35.02,17.54,,,,,,,,,15.12,
1371,2005-01-03,57.12,50.9,50.09,50.09,,58.3,26.72,34.84,17.63,,,,,,,,,14.96,
1372,2005-01-04,56.61,50.55,49.75,49.75,,57.85,25.54,34.44,17.57,,,,,,,,,14.48,
1373,2005-01-05,56.7,50.88,49.49,49.49,,57.91,24.97,33.57,17.39,,,,,,,,,14.46,
1374,2005-01-06,57.25,51.73,50.12,50.12,,58.19,25.1,33.62,17.243,,,,,,,,,14.5,
1375,2005-01-07,57.23,51.15,49.79,49.79,,58.07,24.72,33.42,17.08,,,,,,,,,14.39,
1376,2005-01-10,57.18,51.38,49.98,49.98,,58.03,24.45,33.98,17.18,,,,,,,,,14.45,
1377,2005-01-11,57.0,51.4,49.85,49.85,,58.19,23.94,33.97,17.02,,,,,,,,,14.14,
1378,2005-01-12,57.8,52.49,50.59,50.59,,58.58,24.22,34.57,17.07,,,,,,,,,14.43,
1379,2005-01-13,57.8,52.06,50.55,50.55,,58.65,24.6,34.68,17.2,,,,,,,,,14.32,
1380,2005-01-14,57.94,52.3,51.07,51.07,,58.73,25.29,35.606,17.62,,,,,,,,,14.71,
1381,2005-01-18,57.94,53.09,51.5,51.5,,58.73,25.85,35.89,17.77,,,,,,,,,15.1,
1382,2005-01-19,58.11,52.69,51.05,51.05,,58.36,26.08,35.43,17.93,,,,,,,,,15.08,
1383,2005-01-20,57.38,51.96,50.72,50.72,,58.1,24.86,34.78,17.69,,,,,,,,,14.68,
1384,2005-01-21,57.55,51.98,50.44,50.44,,59.17,24.74,34.71,17.63,,,,,,,,,14.44,
1385,2005-01-24,58.3,52.57,51.13,51.13,,60.04,24.66,34.41,17.63,,,,,,,,,14.45,
1386,2005-01-25,58.68,53.04,51.33,51.33,,59.9,25.14,34.61,17.46,,,,,,,,,14.39,
1387,2005-01-26,59.9,53.54,51.7,51.7,,61.05,25.84,35.11,17.52,,,,,,,,,14.83,
1388,2005-01-27,60.2,54.06,51.75,51.75,,61.06,25.54,35.58,17.59,,,,,,,,,14.62,
1389,2005-01-28,59.48,53.72,51.27,51.27,,60.6,26.26,35.68,17.59,,,,,,,,,14.54,
1390,2005-01-31,59.62,54.4,51.6,51.6,,61.22,26.53,36.04,17.92,,,,,,,,,14.71,
1391,2005-02-01,60.51,55.15,53.27,53.27,,62.88,27.2,37.05,18.32,,,,,,,,,15.2,
1392,2005-02-02,60.65,55.53,53.93,53.93,,62.85,27.42,37.34,18.37,,,,,,,,,15.33,
1393,2005-02-03,60.49,56.24,54.52,54.52,,62.3,27.72,36.96,18.45,,,,,,,,,15.31,
1394,2005-02-04,60.88,56.74,55.29,55.29,,63.7,28.08,37.19,18.73,,,,,,,,,15.58,
1395,2005-02-07,60.77,56.26,55.4,55.4,,62.99,28.18,37.06,18.77,,,,,,,,,15.7,
1396,2005-02-08,61.03,56.6,55.78,55.78,,63.13,27.82,37.38,18.78,,,,,,,,,15.7,
1397,2005-02-09,60.99,56.16,55.54,55.54,,61.09,28.495,37.28,18.76,,,,,,,,,15.65,
1398,2005-02-10,62.17,57.4,56.34,56.34,,61.69,28.08,37.38,19.0,,,,,,,,,15.93,
1399,2005-02-11,62.2,58.16,56.11,56.11,,62.0,28.05,37.55,18.95,,,,,,,,,15.92,
1400,2005-02-14,62.25,58.11,56.83,56.83,,62.16,27.94,37.57,18.77,,,,,,,,,15.66,
1401,2005-02-15,62.46,58.17,56.92,56.92,,62.96,28.51,37.5,18.67,,,,,,,,,15.91,
1402,2005-02-16,63.27,59.5,58.48,58.48,,63.68,28.47,37.19,18.74,,,,,,,,,15.87,
1403,2005-02-17,62.99,58.61,58.13,58.13,,63.71,28.32,37.34,19.46,,,,,,,,,15.87,
1404,2005-02-18,63.2,59.73,59.41,59.41,,64.68,27.94,37.346,19.06,,,,,,,,,15.76,
1405,2005-02-22,63.52,59.34,58.25,58.25,,64.9,28.02,37.31,18.6,,,,,,,,,15.73,
1406,2005-02-23,63.9,60.16,59.42,59.42,,64.81,28.08,37.38,18.97,,,,,,,,,15.8,
1407,2005-02-24,63.85,61.16,61.13,61.13,,65.05,28.88,37.59,19.3,,,,,,,,,15.86,
1408,2005-02-25,65.07,61.94,63.26,63.26,,65.64,29.45,39.39,19.5,,,,,,,,,16.14,
1409,2005-02-28,64.92,62.08,63.31,63.31,,65.78,29.4,38.4327,20.14,,,,,,,,,16.11,
1410,2005-03-01,64.11,60.94,62.1,62.1,,66.06,29.22,37.85,20.29,,,,,,,,,16.29,
1411,2005-03-02,64.65,61.57,62.68,62.68,,66.29,28.88,38.77,19.96,,,,,,,,,16.39,
1412,2005-03-03,65.43,61.19,63.05,63.05,,66.92,28.91,38.9,19.78,,,,,,,,,16.3,
1413,2005-03-04,66.36,61.71,63.57,63.57,,68.03,28.94,40.36,19.7,,,,,,,,,16.32,
1414,2005-03-07,65.68,61.4,63.0,63.0,,67.11,29.25,40.69,19.92,,,,,,,,,16.29,
1415,2005-03-08,66.25,61.5,63.1,63.1,,67.5,28.44,40.61,19.87,,,,,,,,,16.15,
1416,2005-03-09,64.65,59.76,60.79,60.79,,65.97,28.22,40.08,19.87,,,,,,,,,15.94,
1417,2005-03-10,64.18,58.49,60.37,60.37,,65.89,27.84,38.98,19.47,,,,,,,,,15.25,
1418,2005-03-11,64.47,58.3,61.05,61.05,,66.18,28.26,39.05,19.18,,,,,,,,,15.39,
1419,2005-03-14,64.65,58.94,61.28,61.28,,66.09,27.35,38.22,18.76,,,,,,,,,15.02,
1420,2005-03-15,64.21,58.17,60.35,60.35,,65.26,26.99,37.83,18.63,,,,,,,,,14.78,
1421,2005-03-16,64.37,58.61,60.29,60.29,,65.46,26.52,36.89,18.33,,,,,,,,,14.82,
1422,2005-03-17,64.82,59.45,61.49,61.49,,65.25,27.12,36.57,18.36,,,,,,,,,15.0,
1423,2005-03-18,65.37,60.38,62.65,62.65,,65.52,27.0,36.32,18.12,,,,,,,,,14.95,
1424,2005-03-21,64.82,60.02,62.15,62.15,,64.75,26.62,35.93,18.24,,,,,,,,,14.88,
1425,2005-03-22,63.52,59.17,60.9,60.9,,63.6,26.52,36.26,18.12,,,,,,,,,14.66,
1426,2005-03-23,62.01,58.42,60.09,60.09,,62.71,25.28,35.75,17.86,,,,,,,,,14.12,
1427,2005-03-24,61.71,58.21,59.0,59.0,,62.19,26.04,36.19,17.93,,,,,,,,,14.15,
1428,2005-03-28,61.47,58.29,58.89,58.89,,62.14,25.68,35.66,17.89,,,,,,,,,14.14,
1429,2005-03-29,61.58,57.89,58.27,58.27,,62.16,25.3,35.13,17.51,,,,,,,,,14.16,
1430,2005-03-30,62.3,58.26,59.24,59.24,,62.95,25.88,34.64,17.72,,,,,,,,,14.62,
1431,2005-03-31,62.4,58.31,59.6,59.6,,63.06,25.8,34.86,17.85,,,,,,,,,14.7,
1432,2005-04-01,62.76,59.31,60.55,60.55,,63.15,26.06,35.43,18.12,6.0,,7.5,,,8.88,,,14.72,39.76
1433,2005-04-04,62.82,56.98,60.65,60.65,,62.81,25.82,35.31,17.88,6.08,,7.25,19.0,,,,,14.44,39.04
1434,2005-04-05,63.05,55.71,60.06,60.06,,63.41,25.52,34.73,17.81,5.9,,6.6,22.0,,,,,14.19,38.11
1435,2005-04-06,63.26,57.23,60.9,60.9,,63.87,24.925,34.89,17.51,5.56,,7.07,21.9,,,,,13.88,37.83
1436,2005-04-07,63.65,57.96,60.85,60.85,,64.55,25.9,35.56,17.55,5.66,,7.55,21.75,,,,,14.09,38.28
1437,2005-04-08,63.23,56.69,60.01,60.01,,64.38,25.84,35.63,17.4,5.67,,7.5,21.65,,,,,14.12,38.3
1438,2005-04-11,63.62,56.87,60.29,60.29,,64.937,25.62,35.58,17.22,5.69,,7.5,21.6,,,,,13.97,37.98
1439,2005-04-12,62.64,55.74,60.43,60.43,,64.11,26.28,36.12,17.3,5.62,,7.5,21.4,,,,,14.02,37.95
1440,2005-04-13,61.26,54.27,59.15,59.15,,63.28,26.18,35.865,17.31,5.53,,7.5,,,,,,13.96,37.95
1441,2005-04-14,60.62,53.77,58.75,58.75,,63.07,25.47,34.75,17.2,5.25,,7.34,20.8,,,,,13.6,38.07
1442,2005-04-15,59.4,52.21,56.19,56.19,,62.07,25.1,33.99,16.97,5.05,,7.05,20.3,,,,,13.25,37.92
1443,2005-04-18,59.81,52.6,57.25,57.25,,62.4,24.25,33.9,17.1,4.99,,6.87,17.5,,,,,13.19,37.98
1444,2005-04-19,61.15,53.34,58.63,58.63,,63.44,25.0,34.39,17.46,5.18,,6.98,20.0,,8.88,,,13.87,38.56
1445,2005-04-20,60.0,52.05,57.14,57.14,,62.18,24.22,33.67,17.23,5.21,,6.94,17.01,,8.88,,,13.68,38.55
1446,2005-04-21,60.75,53.35,59.28,59.28,,63.13,24.62,34.29,17.45,5.34,,7.12,,,8.88,,,14.04,39.08
1447,2005-04-22,61.06,53.87,59.42,59.42,,63.3,24.74,33.06,17.25,5.59,,7.05,20.0,,8.88,,,13.86,38.92
1448,2005-04-25,61.6,54.37,59.96,59.96,,64.11,26.12,34.91,17.48,5.8,,7.21,,,,,,14.39,38.9
1449,2005-04-26,61.44,53.62,59.27,59.27,,63.32,26.49,35.53,17.49,5.84,,7.55,20.0,,7.0,,,14.62,39.13
1450,2005-04-27,60.46,52.0,58.38,58.38,,62.2,25.9,34.79,17.42,5.76,,7.48,19.0,,8.75,,,14.25,39.41
1451,2005-04-28,60.8,51.15,56.0,56.0,,62.19,25.07,34.04,17.22,5.62,,7.24,18.9,,6.0,,,13.94,39.55
1452,2005-04-29,60.9,52.0,57.03,57.03,,62.49,24.82,34.62,17.02,5.6,,7.2,16.2,,6.0,,,14.04,39.75
1453,2005-05-02,61.23,53.21,57.74,57.74,,63.16,25.18,35.35,17.05,5.64,,7.36,19.0,,6.0,,,14.03,41.17
1454,2005-05-03,60.77,52.66,56.5,56.5,,62.36,24.98,35.77,17.0,5.61,,7.51,,,6.0,,,14.11,39.56
1455,2005-05-04,61.75,53.01,57.23,57.23,,63.01,26.12,36.81,17.37,5.71,,7.9,19.0,,,,,14.5,40.22
1456,2005-05-05,62.1,53.3,57.8,57.8,,63.49,25.98,36.92,17.34,5.6,,7.87,18.8,,,,,14.56,39.91
1457,2005-05-06,61.82,52.74,57.6,57.6,,62.93,26.28,36.0,17.46,5.64,,7.72,18.9,,,,,14.55,40.64
1458,2005-05-09,61.9,53.45,58.01,58.01,,62.64,25.8,35.68,17.43,5.67,,7.54,18.85,,,,,14.61,40.67
1459,2005-05-10,61.46,52.98,57.23,57.23,,62.36,25.59,35.5,17.29,5.6,,7.48,18.5,,,,,14.4,40.64
1460,2005-05-11,60.57,53.4,57.29,57.29,,61.7,26.14,35.24,17.21,5.64,,7.59,18.4,,,,,14.3,40.0
1461,2005-05-12,59.2,52.05,54.82,54.82,,60.32,26.47,35.28,17.26,5.73,,7.42,18.4,,,,,14.18,39.72
1462,2005-05-13,58.57,51.28,53.7,53.7,,59.32,26.02,34.86,17.08,5.68,,7.53,18.3,,7.0,,,13.94,39.12
1463,2005-05-16,58.45,50.51,53.35,53.35,,59.39,26.44,35.2,17.22,5.82,,7.52,18.3,,6.5,,,14.03,39.42
1464,2005-05-17,59.12,51.47,53.86,53.86,,59.72,26.7,35.1,17.14,5.99,,7.4,18.3,,9.0,,,14.17,39.58
1465,2005-05-18,59.75,51.45,53.65,53.65,,60.47,27.92,35.92,17.2,6.18,,7.5,18.3,,6.5,,,14.64,40.01
1466,2005-05-19,59.98,52.16,54.83,54.83,,60.73,28.02,35.87,17.47,6.31,,7.48,18.5,,6.5,,,14.79,40.5
1467,2005-05-20,59.5,51.72,54.01,54.01,,60.23,28.2,35.61,17.58,6.4,,7.6,18.5,,6.5,,,14.94,41.28
1468,2005-05-23,59.77,52.57,54.75,54.75,,60.93,28.48,36.16,17.87,6.46,,7.69,17.5,,,,,14.94,41.68
1469,2005-05-24,60.05,52.65,55.04,55.04,,61.28,28.4,36.8,17.85,6.39,,7.6,17.5,,,,,15.24,41.78
1470,2005-05-25,60.7,53.32,55.68,55.68,,61.49,28.5,36.38,17.84,6.4,,7.62,17.3,,,,,14.79,42.24
1471,2005-05-26,61.23,53.72,56.22,56.22,,61.74,28.46,36.88,18.17,6.36,,7.61,17.0,,,,,15.0,42.22
1472,2005-05-27,61.38,54.58,56.8,56.8,,62.05,28.85,36.83,18.32,6.31,,7.67,17.0,,8.5,,,15.13,42.09
1473,2005-05-31,60.2,53.78,56.2,56.2,,60.84,28.34,36.73,18.25,6.23,,7.44,16.7,,,,,15.0,41.31
1474,2005-06-01,61.07,54.75,57.15,57.15,,61.69,28.8002,37.43,18.35,6.27,,7.56,16.7,,,,,15.03,42.39
1475,2005-06-02,61.2,54.97,57.32,57.32,,61.93,29.14,38.17,18.64,6.12,,7.78,16.6,,,,,15.21,43.68
1476,2005-06-03,61.33,55.06,57.15,57.15,,61.65,28.48,37.29,18.44,6.09,,7.79,16.5,,6.5,,,15.1,43.91
1477,2005-06-06,61.32,54.85,57.6,57.6,,61.75,28.34,38.24,18.29,6.05,,7.82,14.7,,6.5,,,14.92,44.09
1478,2005-06-07,61.49,54.78,57.45,57.45,,61.97,28.01,38.72,18.35,6.07,,7.89,16.5,,6.5,,,14.94,43.57
1479,2005-06-08,61.05,54.83,56.73,56.73,,61.31,28.16,38.19,18.57,6.12,,7.72,14.71,,6.5,,,14.95,43.75
1480,2005-06-09,62.19,56.01,58.44,58.44,,62.0,28.48,38.81,18.78,6.3,,7.79,16.0,,6.5,,,14.93,44.0
1481,2005-06-10,62.17,56.3,58.38,58.38,,62.05,28.38,38.8,18.82,6.37,,7.85,15.91,,6.5,,,14.92,44.08
1482,2005-06-13,62.4,56.01,58.45,58.45,,63.03,28.65,39.13,19.0,6.31,,7.92,15.6,,6.5,,,14.93,44.29
1483,2005-06-14,62.73,56.13,58.55,58.55,,63.25,29.52,39.86,19.1,6.26,,7.84,15.51,,6.5,,,15.18,43.72
1484,2005-06-15,62.76,56.84,59.25,59.25,,63.39,29.96,39.79,19.2,6.27,,7.84,15.4,,7.8,,,15.33,44.2
1485,2005-06-16,63.27,57.92,60.12,60.12,,64.4,29.88,40.37,19.35,6.32,,7.85,15.45,,6.5,,,15.49,44.88
1486,2005-06-17,64.67,58.97,60.89,60.89,,65.9,30.32,40.79,19.52,6.34,,7.86,15.0,,,,,15.49,44.6
1487,2005-06-20,64.7,59.34,60.85,60.85,,66.11,30.58,41.09,19.667,6.32,,7.77,15.6,,,,,15.46,45.33
1488,2005-06-21,63.78,58.78,59.51,59.51,,65.23,30.11,40.65,19.53,6.2,,7.79,15.4,,,,,15.49,44.61
1489,2005-06-22,63.51,58.27,59.67,59.67,,65.38,29.65,40.06,19.44,6.22,,7.87,15.8,,,,,15.4,44.54
1490,2005-06-23,63.64,57.33,59.02,59.02,,65.19,29.32,39.45,19.43,6.2,,7.92,15.0,,,,,15.31,44.07
1491,2005-06-24,63.5,56.69,58.15,58.15,,65.91,29.32,39.23,19.15,6.17,,7.8,15.6,,,,,15.36,43.51
1492,2005-06-27,64.05,57.25,59.3,59.3,,67.19,29.92,39.88,19.32,6.17,,7.8,15.0,,,,,15.52,44.3
1493,2005-06-28,64.4,57.0,59.09,59.09,,68.63,29.86,40.58,19.6,6.12,,7.82,15.02,,7.83,,,15.46,44.44
1494,2005-06-29,63.55,56.76,58.44,58.44,,67.51,29.95,41.5,19.73,6.11,,7.76,15.3,,,,,15.5,43.96
1495,2005-06-30,62.38,55.92,57.47,57.47,,67.35,29.8,40.79,19.86,6.12,,7.74,15.02,,,,,15.52,43.68
1496,2005-07-01,63.23,56.97,58.31,58.31,,68.49,29.78,40.44,19.77,6.14,,7.87,15.02,,,,,15.58,44.18
1497,2005-07-05,66.0,58.56,60.14,60.14,,69.66,30.04,40.95,20.28,6.16,,7.85,15.0,,,,,15.82,44.89
1498,2005-07-06,65.52,57.16,59.11,59.11,,69.4,30.26,41.83,20.37,6.22,,8.0,14.9,,,,,15.94,46.42
1499,2005-07-07,65.21,57.8,59.52,59.52,,68.42,30.53,41.85,20.45,6.21,,8.3,14.9,,,,,15.95,46.11
1500,2005-07-08,66.31,57.36,59.4,59.4,,68.15,30.25,42.33,20.43,6.31,,8.26,14.9,,,,,16.06,46.64
1501,2005-07-11,66.43,57.3,59.97,59.97,,67.34,30.2,42.47,20.5,6.22,,8.1,14.9,,,,,15.99,46.81
1502,2005-07-12,65.7,57.51,59.89,59.89,,67.42,30.66,42.78,20.48,6.22,,8.25,14.91,,,,,15.98,47.72
1503,2005-07-13,65.7,57.47,59.76,59.76,,66.87,31.0,42.77,20.47,6.29,,8.28,14.91,,7.0,,,16.2,47.05
1504,2005-07-14,65.06,56.82,58.59,58.59,,66.82,31.33,42.69,20.8,6.35,,8.24,14.85,,,,,16.43,47.16
1505,2005-07-15,65.03,56.67,58.16,58.16,,66.05,30.95,41.72,21.16,6.23,,8.15,14.9,,,,,16.48,46.87
1506,2005-07-18,65.49,56.36,58.15,58.15,,65.66,30.8,41.49,21.13,6.23,,8.11,15.0,,,,,16.3,47.37
1507,2005-07-19,65.96,57.3,58.78,58.78,,64.55,31.74,42.54,21.62,6.22,,8.28,15.0,,9.0,,,16.37,47.57
1508,2005-07-20,65.53,57.6,59.0,59.0,62.04,63.65,32.05,43.5,21.37,6.3,,8.23,14.8,,9.0,,,16.69,47.71
1509,2005-07-21,64.84,56.97,57.89,57.89,61.4,63.06,10.56,43.02,21.29,6.34,,8.35,14.8,,9.0,,,16.81,47.74
1510,2005-07-22,65.95,57.79,59.5,59.5,61.2,62.63,10.67,43.38,21.22,6.35,,8.3,14.8,,9.0,,,16.96,47.28
1511,2005-07-25,66.88,58.37,59.94,59.94,61.11,62.66,10.37,42.77,21.03,6.35,,8.3,15.2,,7.8,,,16.56,46.5
1512,2005-07-26,65.5,57.85,59.6,59.6,60.99,63.01,10.38,42.79,21.12,6.34,,8.2,14.8,,7.8,,,16.6,46.35
1513,2005-07-27,66.23,58.33,59.6,59.6,60.67,62.85,10.29,43.69,21.34,6.38,,8.55,15.0,,7.8,,,16.62,47.58
1514,2005-07-28,66.55,58.94,60.0,60.0,60.33,62.37,10.5,45.12,21.31,6.42,,8.7,14.9,,9.0,,,16.58,47.43
1515,2005-07-29,65.88,58.01,58.75,58.75,61.28,63.67,11.13,45.35,21.67,6.41,,8.79,14.7,,9.01,,,16.49,47.5
1516,2005-08-01,66.63,58.43,59.23,59.23,63.03,65.35,11.36,45.26,21.72,6.61,,8.82,15.0,,,,,16.73,48.57
1517,2005-08-02,67.51,59.56,59.81,59.81,63.52,65.87,11.3,45.82,22.31,6.63,,8.78,14.0,,9.05,,,16.7,49.6
1518,2005-08-03,68.22,60.35,59.0,59.0,63.99,65.99,11.08,45.44,22.74,6.6,,8.7,14.0,,9.07,,,16.62,50.62
1519,2005-08-04,68.03,60.41,58.52,58.52,63.25,65.74,10.98,45.97,23.02,6.54,,8.84,14.2,,9.99,,,16.64,50.37
1520,2005-08-05,67.9,60.34,58.09,58.09,63.32,65.94,10.85,44.82,22.93,6.51,,8.81,14.0,,,,,16.38,49.56
1521,2005-08-08,69.2,61.26,58.85,58.85,63.86,66.4,11.05,44.89,22.79,6.6,,8.88,14.2,,,,,16.36,50.1
1522,2005-08-09,70.18,61.22,59.46,59.46,65.28,68.17,11.16,45.05,23.05,6.65,,8.92,14.0,,8.52,,,16.5,50.88
1523,2005-08-10,70.58,62.48,59.9,59.9,66.88,69.76,11.36,45.13,22.96,6.71,,8.85,14.05,,8.52,,,16.72,50.45
1524,2005-08-11,70.58,62.5,60.95,60.95,67.44,70.28,11.41,46.23,23.11,6.71,,8.8,14.2,,,,,16.61,49.72
1525,2005-08-12,70.55,62.28,61.05,61.05,67.28,69.99,11.1,45.75,23.26,6.7,,8.73,13.85,,,,,16.5,49.3
1526,2005-08-15,69.92,62.13,60.42,60.42,66.81,69.38,11.25,45.87,23.35,6.79,,8.9,13.79,,,,,16.58,50.02
1527,2005-08-16,68.76,60.94,59.07,59.07,65.85,68.41,10.94,45.1,23.023,6.73,,8.8,11.75,,,,,16.3,48.64
1528,2005-08-17,67.96,59.64,58.18,58.18,64.5,67.28,10.98,44.62,22.68,6.71,,8.76,13.2,,9.0,,,16.21,48.96
1529,2005-08-18,67.2,59.48,58.11,58.11,63.45,66.1,11.14,44.81,22.83,6.8,,8.75,13.0,,,,,16.18,49.1
1530,2005-08-19,68.06,59.92,58.82,58.82,64.47,67.05,11.12,44.47,22.87,6.82,,8.76,12.69,,,,,16.14,49.05
1531,2005-08-22,67.7,60.34,59.07,59.07,64.14,66.87,11.3,45.1,23.19,7.05,,8.78,12.53,,,,,16.25,49.5
1532,2005-08-23,67.12,60.07,59.0,59.0,64.0,66.51,11.07,44.55,22.8,7.05,,8.81,12.72,,,,,16.2,49.26
1533,2005-08-24,67.4,59.83,58.88,58.88,63.74,66.24,10.94,44.05,23.0,6.83,,8.78,12.72,,10.5,,,15.74,48.87
1534,2005-08-25,67.17,59.84,59.18,59.18,63.76,66.14,11.21,43.46,22.84,6.87,,8.74,12.9,,,,,15.9,48.92
1535,2005-08-26,66.12,59.38,58.41,58.41,63.25,65.65,11.01,42.63,22.3,6.71,,8.58,12.9,,,,,15.92,48.4
1536,2005-08-29,66.35,59.51,58.42,58.42,63.12,65.7,11.06,42.62,22.06,6.62,,8.5,12.9,,,,,15.8,47.7
1537,2005-08-30,66.8,60.54,58.61,58.61,63.48,65.9,10.87,42.56,22.34,6.54,,8.18,12.5,,,,,15.62,46.55
1538,2005-08-31,68.38,61.4,59.9,59.9,64.96,67.74,11.0,45.84,22.84,6.54,,8.28,12.26,,,,,15.7,46.76
1539,2005-09-01,69.95,62.71,61.68,61.68,66.75,69.6,11.41,48.02,23.2,6.63,,8.38,12.95,,,,,15.94,47.14
1540,2005-09-02,69.8,62.3,60.68,60.68,66.45,69.38,11.96,48.18,23.43,6.73,,8.28,12.6,,,,,16.1,48.22
1541,2005-09-06,70.15,62.34,61.06,61.06,66.53,69.48,12.08,51.15,23.61,6.86,,8.44,12.32,,,,,16.58,48.65
1542,2005-09-07,69.51,62.37,61.46,61.46,65.14,67.61,12.13,50.09,24.15,6.88,,8.74,12.4,,,,,16.8,50.47
1543,2005-09-08,69.1,62.06,61.3,61.3,64.25,67.13,11.95,48.96,24.14,6.79,,8.55,12.4,,,,,16.72,49.39
1544,2005-09-09,70.74,63.81,63.2,63.2,64.86,67.79,12.0,49.5,24.58,6.84,,8.6,12.6,,,,,16.88,51.47
1545,2005-09-12,69.83,63.3,62.52,62.52,63.98,66.67,11.92,48.9,24.44,6.68,,8.6,12.5,,,,,16.95,51.87
1546,2005-09-13,68.82,62.37,61.87,61.87,63.47,66.1,11.62,48.8,24.15,6.62,,8.44,12.2,,,,,16.95,51.48
1547,2005-09-14,69.17,62.55,62.47,62.47,64.29,66.81,11.72,49.54,24.02,6.62,,8.48,12.21,,,,,17.41,52.29
1548,2005-09-15,69.96,62.45,62.46,62.46,64.93,67.6,11.9,50.1,24.0,6.58,,8.57,12.35,,,,,17.7,54.43
1549,2005-09-16,70.61,63.38,63.7,63.7,65.78,68.62,12.22,49.97,24.2,,,,,,,,,17.98,
1550,2005-09-19,71.65,64.31,64.63,64.63,66.28,69.2,12.11,50.163,24.42,6.81,,8.62,12.5,,,,,18.16,55.36
1551,2005-09-20,71.4,64.04,64.53,64.53,65.76,68.83,12.11,48.99,24.22,6.78,,8.57,12.5,,,,,17.66,53.27
1552,2005-09-21,71.9,64.27,64.97,64.97,66.45,69.35,12.6,49.83,23.64,6.75,,8.48,12.5,,,,,17.62,53.04
1553,2005-09-22,71.37,63.77,64.98,64.98,66.11,69.02,12.55,49.84,23.13,6.72,,8.5,12.8,,,,,17.49,52.77
1554,2005-09-23,70.48,63.27,63.83,63.83,64.79,67.96,12.56,49.34,23.19,6.73,,8.5,12.4,,,,,17.41,52.58
1555,2005-09-26,71.31,64.24,64.6,64.6,65.44,68.44,12.7,49.4,23.38,6.79,,8.52,12.6,,,,,17.32,52.22
1556,2005-09-27,71.05,64.18,64.62,64.62,65.07,68.13,12.72,48.21,23.31,6.64,,8.59,12.6,,,,,17.37,52.98
1557,2005-09-28,72.27,64.98,64.7,64.7,65.94,69.18,12.84,48.27,23.23,6.56,,8.6,12.4,,,,,17.52,54.1
1558,2005-09-29,72.11,65.77,64.8,64.8,66.15,69.4,12.79,48.96,22.97,6.57,,8.74,12.06,,,,,17.63,54.04
1559,2005-09-30,70.85,64.73,63.54,63.54,65.64,68.87,13.16,50.29,23.31,6.6,,8.78,12.06,,,,,17.93,54.75
1560,2005-10-03,70.6,64.45,62.49,62.49,65.58,68.75,13.0,51.08,23.2,6.56,,8.81,12.21,,7.0,,,18.2,54.47
1561,2005-10-04,68.8,62.84,60.55,60.55,63.85,66.81,12.97,50.33,23.22,6.53,,8.9,12.21,,7.0,,,18.12,53.23
1562,2005-10-05,66.5,62.04,58.95,58.95,62.97,65.75,12.78,49.23,22.76,6.38,,8.8,12.3,,7.0,,,17.68,52.77
1563,2005-10-06,65.6,60.0,58.57,58.57,62.7,65.47,12.14,47.2,22.22,6.18,,8.57,12.11,,7.0,,,17.31,52.02
1564,2005-10-07,65.87,61.0,59.6,59.6,63.06,65.91,12.38,48.79,22.35,6.14,,8.75,12.12,,,,,17.29,51.5
1565,2005-10-10,66.4,60.33,58.5,58.5,62.38,65.59,12.145,48.96,22.23,6.2,,8.86,12.1,,10.4,,,17.17,51.82
1566,2005-10-11,67.1,62.15,59.4,59.4,62.7,65.79,12.28,48.75,22.37,6.2,,8.89,12.0,,9.5,,,16.95,51.44
1567,2005-10-12,66.42,60.96,58.94,58.94,61.65,64.72,11.6,47.12,21.61,6.06,,8.79,11.9,,,,,16.84,50.34
1568,2005-10-13,65.46,59.54,58.16,58.16,61.24,64.1,11.58,46.62,21.68,5.98,,8.77,11.8,,,,,16.7,48.76
1569,2005-10-14,66.21,59.48,58.64,58.64,61.63,64.67,11.52,45.75,21.5,5.96,,9.0,11.6,,,,,16.94,49.71
1570,2005-10-17,66.63,59.95,58.86,58.86,61.78,64.67,11.89,47.4,21.7,6.0,,9.14,11.9,,,,,17.18,50.35
1571,2005-10-18,64.26,57.29,56.3,56.3,59.57,62.4,11.815,46.71,21.8,5.98,,8.99,11.6,,,,,17.04,49.78
1572,2005-10-19,65.34,58.34,57.17,57.17,60.39,63.52,11.77,47.82,22.02,5.99,,9.05,11.89,,,,,17.12,49.6
1573,2005-10-20,63.82,55.75,55.2,55.2,58.26,61.18,11.45,46.35,21.8,6.13,,8.87,11.79,,,,,17.0,48.46
1574,2005-10-21,64.28,56.3,55.37,55.37,58.17,61.18,11.52,46.88,22.38,5.88,,8.79,11.0,,,,,17.26,49.1
1575,2005-10-24,64.65,57.83,56.85,56.85,59.3,62.36,12.13,47.81,22.89,5.96,,8.92,11.69,,,,,17.79,49.92
1576,2005-10-25,65.42,58.67,57.2,57.2,59.88,62.99,12.18,47.6,22.35,6.04,,8.78,10.99,,,,,18.14,49.63
1577,2005-10-26,66.07,57.66,56.2,56.2,59.5,62.6,12.75,48.22,22.12,6.13,,8.84,10.99,,9.1,,,18.09,51.99
1578,2005-10-27,65.15,56.5,55.6,55.6,60.65,63.84,12.44,47.53,21.73,6.1,,8.84,11.4,,10.4,,,17.83,51.54
1579,2005-10-28,66.46,57.38,56.31,56.31,61.62,64.75,12.85,49.21,22.19,6.16,,8.88,11.6,,11.0,,,18.05,51.97
