,AMX,CX,FMX,ALFAA,PAC,BIMBOA,GISSAA,ANB,SANMEXB,SIEN,AZTECACPO,TV,WALMEX
2012-10-25,25.48,8.88,91.95,24.41,46.83,32.51,23.0,,36.3,,8.51,22.7,38.81
2012-10-26,25.61,8.673,91.55,24.95,46.96,32.3,23.5,,35.9,,8.53,22.65,38.8
2012-10-29,,,,24.21,,32.05,23.75,,36.49,,8.3,,38.8
2012-10-30,,,,24.03,,31.18,23.49,,35.99,,8.25,,38.7
2012-10-31,25.29,8.69,90.61,24.06,47.62,30.47,23.45,,35.94,,8.23,22.6,38.53
2012-11-01,25.43,8.99,90.62,24.05,47.55,32.0,23.45,,36.97,,8.27,23.03,38.63
2012-11-02,26.211,8.76,90.0,,47.18,,,,,,,22.95,
2012-11-05,25.38,8.7,89.92,24.54,47.94,30.83,23.45,,37.17,,8.26,22.55,39.6
2012-11-06,25.31,8.7,89.91,25.02,49.38,30.72,23.3,,36.95,,8.45,23.23,39.28
2012-11-07,24.44,8.6,88.99,24.45,48.75,30.4,23.2,,36.72,,8.28,22.77,38.32
2012-11-08,24.0,8.47,88.56,24.11,48.8,30.8,23.2,,36.33,,8.27,22.58,38.34
2012-11-09,23.8,8.32,88.57,24.88,48.95,30.54,23.2,,36.68,,8.23,22.65,38.34
2012-11-12,23.65,8.29,91.11,25.05,47.84,30.31,23.0,,36.63,,8.22,22.51,38.44
2012-11-13,23.49,8.37,92.53,25.66,48.38,30.59,22.0,,37.3,,8.26,22.49,38.8
2012-11-14,23.2,8.12,91.55,26.0,47.37,31.0,23.0,,36.62,,8.22,22.24,38.72
2012-11-15,23.18,8.19,91.73,25.65,47.43,30.74,23.4,,35.96,,8.12,22.47,38.6
2012-11-16,23.28,8.21,92.82,26.47,48.84,31.25,21.51,,35.66,,8.28,22.65,39.4
2012-11-19,23.26,8.62,94.08,,48.95,,,,,,,22.97,
2012-11-20,23.48,8.68,94.49,27.41,50.56,31.23,23.4,,36.4,,8.25,22.97,38.98
2012-11-21,23.66,8.71,95.95,28.34,51.3,31.36,24.0,,36.8,,8.44,23.08,39.67
2012-11-22,,,,27.85,,31.49,23.7,,36.8,,8.4,,40.35
2012-11-23,24.15,8.74,97.26,26.9,50.38,31.22,23.3,,37.2,,8.31,23.38,40.18
2012-11-26,23.8,8.72,98.18,26.55,49.28,30.76,23.5,,36.92,,8.35,23.37,40.35
2012-11-27,23.57,8.6,97.28,27.4,50.28,30.56,24.0,,37.42,,8.22,23.21,40.05
2012-11-28,23.62,8.69,97.27,27.72,51.07,30.12,23.75,,37.49,,8.13,23.57,40.8
2012-11-29,23.8,8.66,97.59,27.35,50.93,30.35,24.0,,37.57,,8.1,23.92,40.99
2012-11-30,23.59,8.56,98.08,26.93,51.02,30.45,23.95,,38.19,,8.06,23.67,40.59
2012-12-03,23.42,8.58,98.81,27.85,51.52,30.96,23.6,,38.38,,8.26,23.6,41.44
2012-12-04,23.295,8.587,99.08,27.49,51.94,30.98,23.57,,39.06,,8.38,23.28,42.15
2012-12-05,22.88,8.58,98.01,28.01,51.98,30.6,23.57,,38.91,,8.41,24.18,42.6
2012-12-06,22.99,8.68,98.8,27.89,52.46,31.26,23.44,,39.19,,8.65,24.79,42.8
2012-12-07,22.975,8.69,99.73,28.3,52.92,31.18,23.5,,39.41,,8.61,25.12,42.81
2012-12-10,23.49,8.654,101.7,28.25,52.4,31.47,23.6,,39.67,,8.56,25.02,42.8
2012-12-11,23.71,8.68,99.56,28.4,52.9,32.1,24.0,,39.82,,8.46,25.36,42.41
2012-12-12,23.85,8.69,98.32,,52.99,,,,,,,25.39,
2012-12-13,23.87,8.69,97.21,28.97,52.73,32.04,24.0,,39.96,,8.26,25.46,41.89
2012-12-14,23.74,8.84,98.69,28.89,54.17,31.85,24.0,,40.0,,8.26,25.41,42.1
2012-12-17,23.6,9.29,99.4,28.48,56.19,32.5,24.45,,41.92,,8.38,25.58,43.05
2012-12-18,23.63,9.37,101.34,29.69,56.07,33.0,24.25,,42.2,,8.45,26.08,42.49
2012-12-19,23.37,9.6154,100.04,28.65,56.08,33.04,24.0,,42.97,,8.65,26.52,41.05
2012-12-20,23.19,9.59,100.07,28.88,56.13,32.97,24.0,,41.45,,8.68,26.77,42.0
2012-12-21,23.15,9.38,99.5,28.03,56.48,32.44,24.0,,41.82,,8.44,26.5,42.0
2012-12-24,22.8,9.35,99.47,27.6,56.93,32.94,23.51,,42.2,,8.47,26.23,42.0
2012-12-26,22.77,9.28,98.62,27.31,56.16,33.17,23.55,,41.77,,8.5,26.08,41.97
2012-12-27,22.85,9.36,98.67,27.44,56.3,33.18,23.55,,41.06,,8.37,26.3,42.14
2012-12-28,22.93,9.31,100.52,27.29,56.23,32.65,24.4,,41.92,,8.44,26.12,42.44
2012-12-31,23.14,9.49,100.7,27.48,57.17,33.47,24.4,,41.62,,8.43,26.58,42.18
2013-01-02,23.33,9.94,101.3,28.95,60.45,33.72,25.25,,41.68,,8.51,27.5,41.99
2013-01-03,23.47,9.91,102.0,28.39,59.37,33.94,24.92,,41.9,,8.55,27.63,42.05
2013-01-04,24.19,9.952,101.53,28.92,58.55,34.22,25.5,,41.21,,8.55,27.69,41.69
2013-01-07,24.24,10.04,101.49,29.17,57.3,33.77,25.5,,40.94,,8.63,27.5,42.05
2013-01-08,24.23,10.03,101.77,29.68,56.75,33.77,25.0,,41.41,,8.57,27.51,41.89
2013-01-09,24.33,10.14,103.71,30.57,58.12,33.35,24.9,,42.66,,8.75,27.8,42.28
2013-01-10,24.6,10.12,105.37,31.12,59.65,32.3,25.3,,42.5,,8.74,27.74,42.4
2013-01-11,24.53,10.087,105.91,32.15,59.48,32.63,24.8,,43.25,,8.76,27.71,41.89
2013-01-14,24.61,9.99,106.66,31.88,60.23,32.46,25.0,,44.91,,8.47,27.85,41.6
2013-01-15,24.68,9.89,106.74,31.3,59.3,32.88,25.5,,44.11,,8.53,27.41,41.58
2013-01-16,24.68,9.97,107.09,30.64,61.98,32.88,25.7,,44.41,,8.53,27.41,41.2
2013-01-17,24.6,9.92,106.96,31.18,61.1,32.82,26.5,,41.5,,8.63,27.78,41.45
2013-01-18,24.53,9.9327,106.65,32.01,61.36,32.88,27.5,,41.13,,8.66,27.95,41.35
2013-01-21,,,,31.8,,32.78,29.5,,41.48,,8.57,,41.01
2013-01-22,24.77,9.981,108.89,31.9,62.56,33.15,30.0,,42.5,,8.78,28.3,40.24
2013-01-23,24.82,10.13,108.86,31.35,61.45,33.29,30.0,,43.09,,8.86,28.26,40.6
2013-01-24,24.94,10.38,108.62,31.2,62.21,33.3,29.99,,42.1,,8.94,28.13,40.61
2013-01-25,24.97,10.29,108.98,30.96,62.17,33.4,29.98,,42.5,,8.94,28.27,41.01
2013-01-28,24.8,10.26,108.67,31.26,61.98,33.44,30.15,,41.94,,8.84,28.24,41.72
2013-01-29,25.04,10.68,110.4,31.1,61.56,33.61,30.75,,41.65,,8.95,28.4,41.7
2013-01-30,25.05,10.42,111.23,31.38,61.65,33.44,31.0,,38.87,,8.92,28.46,41.63
2013-01-31,25.16,10.43,107.89,30.66,62.24,32.85,30.5,,39.5,,8.98,28.01,41.14
2013-02-01,25.62,10.54,110.99,30.0,62.77,32.92,30.5,,39.94,,8.91,29.18,41.76
2013-02-04,25.53,10.28,109.15,,62.11,,,,,,,28.59,
2013-02-05,25.0,10.346,110.4,30.34,62.5,32.92,30.5,,39.21,,9.0,28.8,42.12
2013-02-06,24.95,10.42,110.01,30.17,63.28,32.82,30.45,,39.09,,8.97,28.47,42.1
2013-02-07,24.85,9.97,109.47,29.67,63.26,32.32,30.2,,38.93,,8.95,27.96,41.37
2013-02-08,25.09,9.99,109.08,29.6,61.86,31.59,30.1,,39.25,,8.99,27.89,41.4
2013-02-11,25.02,9.89,109.22,29.9,60.6,32.55,30.1,,39.26,,8.79,28.08,41.6
2013-02-12,24.85,10.12,109.27,28.37,61.22,32.36,30.3,,39.22,,8.8,27.88,41.9
2013-02-13,22.35,10.26,111.16,27.38,62.41,32.84,30.19,,38.75,,8.88,27.69,42.01
2013-02-14,21.98,10.53,110.41,27.5,62.35,33.0,30.19,,38.3,,8.86,27.63,41.73
2013-02-15,22.39,10.49,110.49,27.68,62.96,32.98,30.0,,37.63,,8.85,27.78,41.74
2013-02-18,,,,27.81,,32.88,30.24,,38.43,,8.87,,41.4
2013-02-19,22.79,10.54,113.23,28.9,63.11,32.68,30.5,,38.38,,8.9,28.13,42.13
2013-02-20,22.2,10.09,113.02,28.4,62.74,33.05,31.0,,36.05,,8.9,28.29,41.21
2013-02-21,22.09,9.8654,112.28,28.45,62.51,32.98,31.5,,36.9,,8.99,28.09,41.0
2013-02-22,21.95,9.971,114.23,28.9,62.78,33.39,30.92,,36.82,,8.95,27.5,39.35
2013-02-25,21.22,9.71,114.91,29.26,62.04,33.36,30.83,,36.0,,8.88,26.51,39.3
