,BP,CVX,XOM,XOM,RDS.A,RDS.B
2011-01-28,46.21,93.37,78.99,78.99,70.28,69.67
2011-01-31,47.47,94.93,80.68,80.68,70.99,70.57
2011-02-01,47.98,96.22,83.91,83.91,73.35,73.49
2011-02-02,47.13,96.48,83.41,83.41,73.43,73.29
2011-02-03,46.58,97.31,83.44,83.44,71.25,71.08
2011-02-04,46.03,97.11,83.28,83.28,69.68,69.75
2011-02-07,46.54,97.66,83.93,83.93,70.15,70.53
2011-02-08,46.79,97.74,82.98,82.98,70.12,70.38
2011-02-09,45.83,96.24,82.55,82.55,69.3,69.4
2011-02-10,45.93,96.7,83.2,83.2,69.14,68.93
2011-02-11,45.8,96.45,82.82,82.82,68.4,68.47
2011-02-14,46.69,96.95,84.91,84.91,68.3,68.16
2011-02-15,47.05,96.34,82.97,82.97,68.76,68.87
2011-02-16,47.3,96.66,83.69,83.69,69.75,69.68
2011-02-17,48.1,97.17,83.88,83.88,70.53,70.39
2011-02-18,47.93,98.72,84.5,84.5,71.01,71.27
2011-02-22,47.03,100.32,85.44,85.44,70.4,70.39
2011-02-23,47.58,102.27,87.07,87.07,70.92,70.75
2011-02-24,47.38,102.03,85.97,85.97,70.5,70.67
2011-02-25,48.1,102.1,85.34,85.34,71.6,71.48
2011-02-28,48.47,103.75,85.53,85.53,72.25,72.12
2011-03-01,47.6,102.9,84.8,84.8,70.96,70.62
2011-03-02,47.74,103.47,85.08,85.08,71.35,70.38
2011-03-03,48.21,104.19,85.82,85.82,72.28,71.23
2011-03-04,48.56,103.75,85.08,85.08,72.21,71.52
2011-03-07,48.15,103.01,84.72,84.72,71.72,70.99
2011-03-08,47.81,103.77,84.6,84.6,70.96,70.31
2011-03-09,47.41,102.14,84.38,84.38,70.39,69.69
2011-03-10,45.66,99.08,81.38,81.38,68.78,67.94
2011-03-11,45.75,99.93,82.12,82.12,68.86,68.24
2011-03-14,45.07,100.8,82.38,82.38,69.11,68.51
2011-03-15,43.77,101.23,81.39,81.39,68.13,67.35
2011-03-16,43.25,99.51,79.31,79.31,66.53,65.85
2011-03-17,44.68,102.24,81.16,81.16,68.92,68.48
2011-03-18,45.11,102.8,80.85,80.85,69.87,69.78
2011-03-21,45.8,105.19,82.84,82.84,70.87,71.31
2011-03-22,45.74,105.23,82.56,82.56,71.7,72.21
2011-03-23,46.23,105.48,82.6,82.6,71.67,72.03
2011-03-24,46.81,105.38,82.73,82.73,72.24,72.35
2011-03-25,46.87,106.78,83.62,83.62,72.7,73.02
2011-03-28,46.04,106.04,83.47,83.47,71.55,71.94
2011-03-29,44.78,107.37,83.25,83.25,72.3,72.72
2011-03-30,44.58,108.01,84.49,84.49,72.8,73.2
2011-03-31,44.14,107.49,84.13,84.13,72.86,73.24
2011-04-01,45.66,108.32,84.68,84.68,73.32,73.77
2011-04-04,45.89,108.23,84.87,84.87,73.75,74.21
2011-04-05,46.73,109.33,85.42,85.42,73.74,74.09
2011-04-06,46.86,108.66,85.18,85.18,74.18,74.48
2011-04-07,46.95,108.94,85.76,85.76,74.1,74.2
2011-04-08,46.74,109.66,85.95,85.95,75.02,75.06
2011-04-11,46.67,107.78,85.16,85.16,74.48,74.41
2011-04-12,45.3,104.18,83.18,83.18,72.53,72.24
2011-04-13,45.4,103.81,83.16,83.16,72.94,72.76
2011-04-14,45.54,104.88,83.44,83.44,73.36,72.97
2011-04-15,44.96,106.24,84.29,84.29,72.86,72.72
2011-04-18,44.47,104.5,83.1,83.1,71.22,70.77
2011-04-19,44.68,105.4,83.8,83.8,71.59,71.34
2011-04-20,45.91,107.81,85.65,85.65,74.15,74.15
2011-04-21,46.03,108.13,86.36,86.36,74.69,75.0
2011-04-25,45.98,107.42,86.22,86.22,75.05,75.4
2011-04-26,46.32,108.75,87.42,87.42,75.57,76.0
2011-04-27,46.53,108.97,87.78,87.78,76.85,77.63
2011-04-28,46.28,108.81,87.34,87.34,77.61,78.28
2011-04-29,46.14,109.44,87.98,87.98,77.48,78.36
2011-05-02,45.92,108.18,86.97,86.97,77.4,78.51
2011-05-03,44.8,106.17,85.62,85.62,76.14,76.69
2011-05-04,44.38,104.68,84.81,84.81,75.45,75.88
2011-05-05,43.48,102.62,82.62,82.62,72.84,73.62
2011-05-06,44.28,102.88,82.69,82.69,71.83,72.68
2011-05-09,44.87,104.09,83.18,83.18,72.44,73.15
2011-05-10,44.98,104.36,83.34,83.34,73.61,74.18
2011-05-11,43.96,102.26,81.12,81.12,71.65,72.14
2011-05-12,43.58,102.76,81.05,81.05,71.09,71.68
2011-05-13,42.93,102.39,80.87,80.87,69.63,70.03
2011-05-16,42.46,101.65,80.24,80.24,69.03,69.49
2011-05-17,42.8,100.41,80.41,80.41,69.43,69.93
2011-05-18,43.27,102.86,81.74,81.74,70.04,70.75
2011-05-19,43.89,103.87,82.33,82.33,70.63,71.12
2011-05-20,45.0,102.57,81.57,81.57,69.64,70.25
2011-05-23,44.03,101.37,80.67,80.67,68.0,68.43
2011-05-24,44.37,102.27,81.29,81.29,68.68,69.16
2011-05-25,44.71,103.25,81.96,81.96,69.01,69.67
2011-05-26,45.38,103.36,82.39,82.39,70.28,70.9
2011-05-27,45.54,103.21,82.63,82.63,70.03,70.78
2011-05-31,46.24,104.91,83.47,83.47,71.43,72.32
2011-06-01,45.34,102.49,82.03,82.03,69.92,70.45
2011-06-02,45.0,101.12,81.33,81.33,69.96,70.41
2011-06-03,44.63,101.0,81.18,81.18,69.86,70.34
2011-06-06,43.94,99.68,80.29,80.29,69.34,69.77
2011-06-07,44.0,99.47,80.0,80.0,69.4,70.01
2011-06-08,43.49,99.95,80.76,80.76,69.29,69.96
2011-06-09,44.24,101.23,81.18,81.18,70.34,71.15
2011-06-10,43.08,99.67,79.78,79.78,68.8,69.4
2011-06-13,42.69,98.93,79.23,79.23,69.09,69.8
2011-06-14,43.47,100.6,80.38,80.38,70.13,70.83
2011-06-15,41.95,98.41,78.66,78.66,68.3,68.93
2011-06-16,41.8,99.43,79.22,79.22,67.79,68.4
2011-06-17,42.16,99.17,79.02,79.02,68.45,68.94
2011-06-20,41.84,99.91,79.71,79.71,68.7,69.29
2011-06-21,43.4,101.59,80.57,80.57,70.31,70.94
2011-06-22,43.11,101.07,79.82,79.82,69.3,69.9
2011-06-23,42.58,99.36,78.44,78.44,68.58,68.94
2011-06-24,41.9,97.9,76.78,76.78,67.36,67.85
2011-06-27,42.25,98.9,77.92,77.92,68.11,68.42
2011-06-28,42.76,100.35,79.63,79.63,69.05,69.4
2011-06-29,43.47,101.28,80.25,80.25,69.97,70.37
2011-06-30,44.29,102.84,81.38,81.38,71.13,71.75
2011-07-01,44.62,104.09,82.01,82.01,71.52,72.19
2011-07-05,44.21,105.12,81.6,81.6,71.76,72.21
2011-07-06,43.91,105.08,81.57,81.57,72.14,72.66
2011-07-07,44.54,106.59,82.36,82.36,73.16,73.5
2011-07-08,44.51,105.89,82.42,82.42,73.03,73.7
2011-07-11,43.84,104.41,81.9,81.9,71.04,71.71
2011-07-12,43.41,104.39,81.89,81.89,70.47,70.94
2011-07-13,43.74,105.09,82.48,82.48,71.14,71.83
2011-07-14,44.34,104.67,82.24,82.24,71.31,71.9
2011-07-15,44.33,106.19,83.0,83.0,71.9,72.32
2011-07-18,44.31,106.23,82.65,82.65,71.42,71.74
2011-07-19,44.96,107.48,83.63,83.63,72.13,72.63
2011-07-20,45.76,107.1,83.3,83.3,72.21,72.78
2011-07-21,46.04,109.43,85.02,85.02,74.31,74.91
2011-07-22,46.2,108.97,85.22,85.22,74.13,74.8
2011-07-25,46.77,108.1,84.57,84.57,74.64,75.09
2011-07-26,46.18,107.57,84.37,84.37,75.14,75.68
2011-07-27,44.92,105.63,83.31,83.31,73.48,73.93
2011-07-28,45.05,105.03,81.46,81.46,73.55,73.96
2011-07-29,45.44,104.02,79.79,79.79,73.56,73.65
2011-08-01,45.13,105.38,79.6,79.6,72.55,73.02
2011-08-02,43.61,103.45,77.84,77.84,71.51,71.87
2011-08-03,43.18,102.76,77.72,77.72,69.48,69.48
2011-08-04,40.52,96.84,73.84,73.84,64.58,64.85
2011-08-05,40.93,97.61,74.82,74.82,64.4,64.65
2011-08-08,38.19,90.25,70.19,70.19,60.01,60.17
2011-08-09,39.99,93.4,71.64,71.64,63.93,64.29
2011-08-10,38.29,90.57,68.03,68.03,61.35,61.48
2011-08-11,39.7,94.07,71.58,71.58,64.12,64.32
2011-08-12,40.17,95.86,72.0,72.0,65.64,65.91
2011-08-15,41.65,99.1,74.29,74.29,66.66,66.92
2011-08-16,40.97,98.14,73.5,73.5,65.65,65.88
2011-08-17,40.9,97.68,74.16,74.16,65.97,66.24
2011-08-18,39.32,93.24,70.94,70.94,63.59,63.88
2011-08-19,38.46,93.29,69.8,69.8,61.72,62.04
2011-08-22,38.35,93.3,70.18,70.18,63.08,63.62
2011-08-23,39.83,97.33,73.66,73.66,65.44,65.65
2011-08-24,39.55,97.59,73.54,73.54,64.89,65.44
2011-08-25,37.47,95.96,71.77,71.77,63.16,63.32
2011-08-26,38.19,96.85,72.64,72.64,64.22,64.36
2011-08-29,39.25,98.74,74.12,74.12,65.33,65.71
2011-08-30,39.39,98.4,73.91,73.91,65.76,66.14
2011-08-31,39.39,98.84,74.02,74.02,67.05,67.48
2011-09-01,37.79,98.52,73.49,73.49,66.57,67.08
2011-09-02,36.53,96.41,72.14,72.14,65.67,66.12
2011-09-06,36.39,95.61,71.15,71.15,64.07,64.53
2011-09-07,37.29,99.29,73.65,73.65,65.98,66.66
2011-09-08,37.08,98.41,72.82,72.82,65.18,66.01
2011-09-09,36.0,95.19,71.01,71.01,63.82,64.64
2011-09-12,36.43,95.91,71.84,71.84,63.82,64.62
2011-09-13,36.45,95.93,71.65,71.65,64.32,65.06
2011-09-14,38.29,97.31,72.64,72.64,64.89,65.71
2011-09-15,39.52,99.26,74.01,74.01,66.86,67.65
2011-09-16,39.69,99.63,74.55,74.55,66.34,67.1
2011-09-19,38.61,98.71,73.7,73.7,65.38,65.99
2011-09-20,38.77,97.79,74.01,74.01,65.76,66.66
2011-09-21,36.9,94.27,71.97,71.97,63.15,63.92
2011-09-22,35.73,90.17,69.24,69.24,61.65,62.15
2011-09-23,35.86,90.01,69.31,69.31,61.32,62.37
2011-09-26,36.93,91.49,71.72,71.72,61.96,63.19
2011-09-27,37.94,93.54,72.91,72.91,62.89,63.93
2011-09-28,36.43,91.74,72.07,72.07,61.26,62.05
2011-09-29,37.01,94.39,73.88,73.88,62.96,63.27
2011-09-30,36.07,92.59,72.63,72.63,61.52,62.05
2011-10-03,35.22,89.88,71.15,71.15,59.7,60.18
2011-10-04,35.42,91.48,72.83,72.83,61.11,61.54
2011-10-05,36.7,94.66,73.95,73.95,62.58,63.15
2011-10-06,36.78,94.61,73.89,73.89,63.28,63.49
2011-10-07,37.11,94.4,73.56,73.56,63.9,64.46
2011-10-10,38.31,98.2,76.28,76.28,66.22,67.07
2011-10-11,38.36,97.6,76.27,76.27,66.36,67.19
2011-10-12,38.63,97.78,77.16,77.16,66.79,67.74
2011-10-13,38.75,97.79,76.37,76.37,67.91,68.9
2011-10-14,39.88,100.47,78.11,78.11,69.42,70.63
2011-10-17,40.17,98.61,77.47,77.47,68.64,70.19
2011-10-18,41.11,102.95,78.89,78.89,69.66,71.18
2011-10-19,40.78,102.24,78.43,78.43,69.29,71.04
2011-10-20,41.32,103.39,78.71,78.71,70.27,72.42
2011-10-21,42.35,105.53,80.13,80.13,71.78,73.58
2011-10-24,41.84,106.27,80.17,80.17,71.46,73.38
2011-10-25,43.52,104.5,79.44,79.44,71.24,73.09
2011-10-26,44.65,106.77,81.07,81.07,72.37,74.13
2011-10-27,45.32,109.26,81.88,81.88,73.73,75.47
2011-10-28,45.5,109.64,81.48,81.48,72.43,73.49
2011-10-31,44.18,105.05,78.09,78.09,70.91,71.8
2011-11-01,42.72,102.08,75.94,75.94,69.57,71.07
2011-11-02,43.41,104.54,77.37,77.37,68.92,70.71
2011-11-03,44.02,106.13,78.86,78.86,70.7,72.45
2011-11-04,43.85,106.43,78.52,78.52,69.96,71.59
2011-11-07,44.0,107.72,79.35,79.35,70.51,72.25
2011-11-08,44.7,108.86,79.76,79.76,71.93,73.8
2011-11-09,42.43,104.28,77.39,77.39,68.34,70.1
2011-11-10,43.1,105.5,78.7,78.7,69.55,71.54
2011-11-11,44.01,107.05,79.72,79.72,70.73,72.65
2011-11-14,43.57,106.17,78.96,78.96,70.63,72.65
2011-11-15,43.7,103.27,79.09,79.09,70.27,72.58
2011-11-16,43.51,101.05,78.25,78.25,69.61,72.37
2011-11-17,42.63,100.08,77.86,77.86,69.46,72.23
2011-11-18,42.48,97.88,77.9,77.9,69.6,72.26
2011-11-21,41.7,95.66,76.91,76.91,67.92,70.16
2011-11-22,41.12,96.42,76.03,76.03,67.05,69.25
2011-11-23,39.68,93.75,74.58,74.58,65.36,67.34
2011-11-25,39.41,92.29,73.9,73.9,64.77,66.79
2011-11-28,40.82,95.77,75.84,75.84,66.02,68.04
2011-11-29,41.0,97.39,76.93,76.93,66.85,68.7
2011-11-30,43.55,102.82,80.44,80.44,70.0,72.19
2011-12-01,42.75,101.83,79.79,79.79,69.33,71.24
2011-12-02,43.29,101.69,79.79,79.79,69.6,71.6
2011-12-05,43.57,102.82,80.45,80.45,70.39,72.51
2011-12-06,43.56,104.36,80.82,80.82,71.06,73.06
2011-12-07,43.03,104.52,81.08,81.08,71.72,73.75
2011-12-08,42.07,102.25,79.87,79.87,70.14,72.2
2011-12-09,42.71,104.25,81.34,81.34,71.91,74.02
2011-12-12,41.83,103.07,80.05,80.05,70.63,72.77
2011-12-13,41.63,103.62,80.53,80.53,71.21,73.39
2011-12-14,41.1,100.53,79.44,79.44,69.59,71.93
2011-12-15,41.39,99.67,80.03,80.03,70.13,72.44
2011-12-16,41.39,100.86,80.16,80.16,70.79,72.81
2011-12-19,40.49,99.72,79.53,79.53,69.73,71.86
2011-12-20,41.89,103.67,82.0,82.0,71.52,74.22
2011-12-21,41.74,105.43,83.12,83.12,71.79,74.5
2011-12-22,42.96,106.31,84.29,84.29,72.97,75.67
2011-12-23,43.28,107.5,85.22,85.22,73.11,76.04
2011-12-27,43.14,107.98,85.28,85.28,73.43,76.37
2011-12-28,42.36,105.96,84.18,84.18,72.22,75.2
2011-12-29,42.63,107.47,85.27,85.27,73.12,76.28
2011-12-30,42.74,106.4,84.76,84.76,73.09,76.01
2012-01-03,44.14,110.37,86.0,86.0,74.22,77.28
2012-01-04,44.75,110.18,86.02,86.02,74.27,77.23
2012-01-05,44.25,109.1,85.76,85.76,72.96,75.93
2012-01-06,44.08,108.31,85.12,85.12,73.76,76.58
2012-01-09,44.07,109.49,85.5,85.5,73.98,76.85
2012-01-10,44.39,109.06,85.72,85.72,74.34,77.04
2012-01-11,44.06,107.77,85.08,85.08,71.71,74.37
2012-01-12,44.2,104.97,84.74,84.74,69.94,72.61
2012-01-13,43.77,106.09,84.88,84.88,69.21,72.03
2012-01-17,44.24,106.72,85.69,85.69,69.64,72.51
2012-01-18,44.56,106.83,86.45,86.45,70.35,73.02
2012-01-19,44.71,106.93,87.03,87.03,71.02,73.7
2012-01-20,44.02,106.89,87.49,87.49,70.42,72.84
2012-01-23,44.63,107.01,87.47,87.47,72.02,74.82
2012-01-24,44.7,106.72,87.18,87.18,72.13,74.94
2012-01-25,44.9,107.73,87.22,87.22,71.91,74.44
2012-01-26,44.77,106.59,86.77,86.77,71.54,73.81
2012-01-27,43.7,103.96,85.83,85.83,70.26,72.53
2012-01-30,44.14,103.41,85.49,85.49,70.92,72.66
2012-01-31,45.91,103.12,83.74,83.74,71.36,73.34
2012-02-01,45.55,102.79,83.97,83.97,72.23,73.74
2012-02-02,45.53,103.69,83.53,83.53,71.74,72.64
2012-02-03,46.57,105.5,84.92,84.92,72.48,73.46
2012-02-06,46.87,106.67,85.75,85.75,71.69,72.89
2012-02-07,46.6,106.83,86.34,86.34,72.76,73.95
2012-02-08,46.97,106.76,85.32,85.32,72.54,73.89
2012-02-09,46.77,106.37,84.88,84.88,72.78,73.78
2012-02-10,46.35,105.28,83.8,83.8,72.05,72.74
2012-02-13,47.37,106.38,84.42,84.42,72.9,73.59
2012-02-14,46.47,106.49,84.67,84.67,72.99,73.8
2012-02-15,45.96,105.0,84.12,84.12,71.96,73.07
2012-02-16,46.65,106.52,85.41,85.41,73.04,73.88
2012-02-17,47.62,106.66,85.62,85.62,72.87,73.76
2012-02-21,47.16,108.41,86.57,86.57,72.9,73.68
2012-02-22,46.87,107.5,86.92,86.92,72.81,73.53
2012-02-23,47.27,108.35,87.02,87.02,73.71,74.39
2012-02-24,46.99,109.08,87.34,87.34,73.54,74.61
2012-02-27,47.54,109.63,87.23,87.23,73.34,74.1
2012-02-28,47.84,109.61,87.14,87.14,73.79,74.51
2012-02-29,47.16,109.12,86.5,86.5,73.09,74.28
2012-03-01,47.84,109.76,86.83,86.83,73.62,75.04
2012-03-02,47.5,109.61,86.33,86.33,72.75,73.66
2012-03-05,47.96,109.32,87.01,87.01,72.53,73.24
2012-03-06,46.23,108.85,85.86,85.86,70.88,71.59
2012-03-07,46.54,109.46,85.83,85.83,70.95,71.72
2012-03-08,47.11,110.03,84.83,84.83,72.75,73.42
2012-03-09,46.69,109.57,84.3,84.3,71.49,72.34
2012-03-12,46.72,110.0,85.55,85.55,71.45,71.98
2012-03-13,47.33,111.19,86.86,86.86,72.18,73.03
2012-03-14,46.7,110.69,86.02,86.02,71.23,72.13
2012-03-15,46.69,110.03,86.09,86.09,71.46,72.24
2012-03-16,46.83,110.28,86.44,86.44,71.48,72.31
2012-03-19,46.92,110.7,86.99,86.99,71.99,72.83
2012-03-20,46.22,109.08,86.6,86.6,71.09,71.86
2012-03-21,46.0,107.91,86.01,86.01,70.83,71.48
2012-03-22,45.3,105.35,85.33,85.33,70.28,70.94
2012-03-23,45.59,106.36,85.55,85.55,70.56,71.01
2012-03-26,46.23,107.84,87.03,87.03,72.17,72.65
2012-03-27,44.9,107.04,86.62,86.62,70.74,71.17
2012-03-28,44.7,105.89,85.86,85.86,70.7,70.91
2012-03-29,44.35,106.85,86.08,86.08,70.18,70.65
2012-03-30,45.0,107.21,86.73,86.73,70.13,70.63
2012-04-02,45.34,108.3,87.07,87.07,71.19,71.87
2012-04-03,44.51,107.14,85.83,85.83,70.01,70.86
2012-04-04,43.33,105.6,84.98,84.98,69.06,69.71
2012-04-05,43.37,104.75,84.82,84.82,68.81,69.5
2012-04-09,43.26,103.49,83.88,83.88,68.67,69.28
2012-04-10,42.3,101.45,82.17,82.17,66.95,67.58
2012-04-11,42.05,100.95,82.7,82.7,67.75,69.13
2012-04-12,42.96,102.59,83.6,83.6,67.86,69.9
2012-04-13,42.15,100.78,82.95,82.95,67.24,68.8
2012-04-16,42.51,101.51,84.01,84.01,67.84,69.26
2012-04-17,43.27,103.62,85.45,85.45,68.94,70.65
2012-04-18,43.2,103.39,85.75,85.75,68.85,70.74
2012-04-19,42.5,102.51,85.28,85.28,68.22,70.25
2012-04-20,41.99,102.52,85.3,85.3,68.71,70.86
2012-04-23,41.95,102.44,85.69,85.69,68.28,70.45
2012-04-24,41.91,103.03,86.31,86.31,68.4,70.68
2012-04-25,42.19,103.85,86.85,86.85,68.86,70.69
2012-04-26,43.29,106.22,86.07,86.07,71.5,73.71
2012-04-27,43.53,106.2,86.08,86.08,71.31,73.61
2012-04-30,43.41,106.56,86.34,86.34,71.54,73.36
2012-05-01,42.7,108.27,87.04,87.04,71.71,73.97
2012-05-02,42.36,107.03,86.2,86.2,70.71,73.15
2012-05-03,42.02,105.99,85.65,85.65,70.74,73.04
2012-05-04,40.96,103.72,84.57,84.57,69.17,71.65
2012-05-07,41.33,103.31,84.48,84.48,69.77,72.07
2012-05-08,40.42,102.84,84.02,84.02,68.17,70.67
2012-05-09,39.26,101.78,83.31,83.31,66.15,68.41
2012-05-10,39.78,103.36,82.84,82.84,66.34,68.73
2012-05-11,39.65,102.69,83.1,83.1,65.95,68.02
2012-05-14,38.86,101.94,82.12,82.12,64.74,67.19
2012-05-15,38.18,100.9,81.79,81.79,63.84,66.23
2012-05-16,38.18,100.1,82.17,82.17,63.72,66.01
2012-05-17,37.5,100.14,81.91,81.91,62.57,64.75
2012-05-18,37.1,98.46,81.47,81.47,62.22,64.42
2012-05-21,37.71,99.69,82.04,82.04,63.27,65.5
2012-05-22,37.85,99.32,81.95,81.95,63.2,65.44
2012-05-23,37.92,99.0,82.04,82.04,62.7,64.73
2012-05-24,38.23,100.06,82.61,82.61,63.02,64.92
2012-05-25,38.36,98.86,82.08,82.08,62.83,64.92
2012-05-29,38.11,100.24,81.93,81.93,62.98,65.12
2012-05-30,37.02,97.63,79.79,79.79,61.8,63.84
2012-05-31,36.46,98.31,78.63,78.63,62.18,64.35
2012-06-01,36.76,96.41,77.92,77.92,61.16,63.35
2012-06-04,36.58,96.58,77.83,77.83,61.34,63.66
2012-06-05,36.81,96.49,77.6,77.6,61.55,63.57
2012-06-06,38.19,99.8,80.18,80.18,63.37,65.7
2012-06-07,38.48,100.39,80.69,80.69,63.32,65.76
2012-06-08,38.1,100.84,80.84,80.84,63.22,65.68
2012-06-11,38.29,99.91,80.27,80.27,63.17,65.67
2012-06-12,39.02,100.74,81.26,81.26,64.23,66.74
2012-06-13,38.83,100.13,80.63,80.63,64.32,66.95
2012-06-14,39.39,101.92,82.13,82.13,64.97,67.48
2012-06-15,40.21,104.33,83.22,83.22,66.52,68.83
2012-06-18,39.52,103.46,83.11,83.11,66.21,68.52
2012-06-19,40.24,104.06,84.48,84.48,67.57,69.99
2012-06-20,39.99,103.63,84.97,84.97,67.76,70.28
2012-06-21,37.92,100.02,82.11,82.11,65.36,67.9
2012-06-22,38.37,100.44,82.11,82.11,65.97,68.27
2012-06-25,37.66,99.08,81.24,81.24,64.79,67.1
2012-06-26,37.81,100.95,82.4,82.4,65.29,67.73
2012-06-27,38.24,102.57,83.2,83.2,65.62,68.13
2012-06-28,38.53,103.46,83.1,83.1,65.9,68.52
2012-06-29,40.54,105.5,85.57,85.57,67.43,69.93
2012-07-02,40.69,105.86,85.34,85.34,67.79,70.5
2012-07-03,40.81,107.37,86.28,86.28,68.46,71.0
2012-07-05,40.35,106.03,85.57,85.57,68.01,70.41
2012-07-06,39.63,105.07,84.8,84.8,67.8,70.52
2012-07-09,39.67,104.46,83.65,83.65,67.34,69.81
2012-07-10,39.65,103.88,83.11,83.11,67.53,70.11
2012-07-11,40.29,104.85,84.38,84.38,68.43,71.0
2012-07-12,40.3,105.03,84.12,84.12,68.04,70.52
2012-07-13,40.95,106.01,85.47,85.47,68.73,71.39
2012-07-16,41.35,106.78,85.05,85.05,69.42,72.03
2012-07-17,41.69,107.43,85.73,85.73,69.32,72.02
2012-07-18,41.74,107.88,86.21,86.21,69.6,72.25
2012-07-19,41.86,108.84,86.21,86.21,69.69,72.26
2012-07-20,41.55,109.19,85.95,85.95,69.31,71.82
2012-07-23,40.4,107.95,85.21,85.21,68.17,70.63
2012-07-24,39.81,106.3,84.58,84.58,67.46,69.82
2012-07-25,39.88,106.06,85.24,85.24,68.06,70.4
2012-07-26,40.91,108.27,86.52,86.52,67.34,69.74
2012-07-27,41.55,109.26,87.45,87.45,67.68,70.31
2012-07-30,41.82,109.82,87.56,87.56,68.47,70.82
2012-07-31,39.9,109.58,86.85,86.85,68.2,70.56
2012-08-01,40.15,110.5,86.91,86.91,68.65,70.94
2012-08-02,39.95,109.25,85.88,85.88,68.31,70.44
2012-08-03,41.03,111.12,87.55,87.55,69.92,72.45
2012-08-06,41.47,111.31,87.45,87.45,69.94,72.41
2012-08-07,42.5,111.95,87.92,87.92,71.13,73.71
2012-08-08,42.24,112.14,88.28,88.28,70.59,73.05
2012-08-09,42.22,112.63,88.2,88.2,71.0,73.35
2012-08-10,42.4,113.55,88.44,88.44,70.92,73.37
2012-08-13,42.09,113.28,88.14,88.14,70.65,73.11
2012-08-14,42.18,113.32,88.2,88.2,70.84,73.28
2012-08-15,42.44,112.57,88.0,88.0,70.95,73.56
2012-08-16,42.75,113.32,88.67,88.67,70.89,73.71
2012-08-17,42.72,112.66,88.4,88.4,70.71,73.55
2012-08-20,42.69,112.52,87.95,87.95,70.74,73.56
2012-08-21,42.4,111.98,87.46,87.46,70.62,73.5
2012-08-22,42.64,112.15,87.73,87.73,70.49,73.27
2012-08-23,42.25,111.29,87.31,87.31,70.26,72.91
2012-08-24,42.19,112.01,88.05,88.05,70.35,72.91
2012-08-27,42.2,111.73,87.74,87.74,70.16,72.74
2012-08-28,42.18,112.35,88.1,88.1,70.5,72.82
2012-08-29,41.97,111.8,87.9,87.9,70.05,72.52
2012-08-30,41.91,110.93,87.2,87.2,69.78,72.1
2012-08-31,42.06,112.16,87.3,87.3,69.97,72.19
2012-09-04,41.63,111.22,87.12,87.12,69.54,71.83
2012-09-05,40.36,110.77,87.33,87.33,69.28,71.51
2012-09-06,41.18,113.03,88.99,88.99,70.96,73.28
2012-09-07,41.93,114.0,89.92,89.92,71.59,73.75
2012-09-10,42.04,113.96,89.48,89.48,70.98,73.11
2012-09-11,42.57,114.18,89.62,89.62,71.73,73.8
2012-09-12,42.58,114.48,89.55,89.55,71.73,73.81
2012-09-13,43.62,116.56,91.23,91.23,73.24,75.56
2012-09-14,43.86,117.25,92.3,92.3,72.56,75.0
2012-09-17,43.27,117.14,91.91,91.91,72.65,74.86
2012-09-18,42.87,116.97,91.65,91.65,72.51,74.79
2012-09-19,43.09,116.6,90.57,90.57,72.15,74.52
2012-09-20,43.29,117.85,91.52,91.52,71.42,73.5
2012-09-21,43.0,117.8,91.92,91.92,71.59,73.49
2012-09-24,43.26,117.775,91.88,91.88,71.37,73.25
2012-09-25,43.01,116.9254,91.74,91.74,71.03,73.1
2012-09-26,42.37,116.3,91.23,91.23,70.45,72.51
2012-09-27,43.04,117.2,91.8,91.8,70.56,72.76
2012-09-28,42.36,116.56,91.45,91.45,69.41,71.3
2012-10-01,42.22,117.25,91.8,91.8,69.42,71.4
2012-10-02,42.71,117.96,91.72,91.72,69.92,71.85
2012-10-03,42.25,116.14,91.7,91.7,69.51,71.39
2012-10-04,42.57,117.15,92.22,92.22,69.8,71.57
2012-10-05,42.15,117.5,92.55,92.55,69.87,71.64
2012-10-08,42.26,117.62,92.68,92.68,69.89,71.58
2012-10-09,42.02,117.36,92.13,92.13,69.28,70.93
2012-10-10,41.79,112.45,91.03,91.03,68.84,70.56
2012-10-11,42.12,113.06,91.17,91.17,69.03,70.75
2012-10-12,41.84,112.07,91.03,91.03,68.97,70.71
2012-10-15,41.56,112.82,91.51,91.51,69.15,70.85
2012-10-16,42.3,114.09,92.38,92.38,69.63,71.65
2012-10-17,43.54,115.18,93.39,93.39,70.44,72.28
2012-10-18,43.53,114.655,93.48,93.48,69.24,70.98
2012-10-19,43.1,113.38,92.15,92.15,68.74,70.31
2012-10-22,42.65,112.74,92.19,92.19,69.07,70.83
2012-10-23,41.4,109.38,90.18,90.18,67.6,69.55
2012-10-24,41.77,109.71,89.88,89.88,67.81,70.08
2012-10-25,41.77,110.96,90.43,90.43,67.73,69.97
2012-10-26,41.73,111.18,90.62,90.62,67.81,70.05
2012-10-31,42.89,110.2407,91.17,91.17,68.48,70.63
2012-11-01,43.02,111.46,91.6,91.6,69.99,72.05
2012-11-02,42.54,108.37,90.27,90.27,69.46,71.5
2012-11-05,42.24,109.19,90.63,90.63,69.34,71.54
2012-11-06,43.1,110.36,91.61,91.61,69.53,71.7
2012-11-07,41.85,107.51,88.18,88.18,68.99,71.11
2012-11-08,40.81,105.87,87.0695,87.0695,68.02,70.0
2012-11-09,40.84,105.84,87.21,87.21,68.0,70.03
