DATE,STATE,PRODUCT,DEMAND
6/1/00,TABASCO,TOTAL Magna,39662
6/1/00,TABASCO,TOTAL Premium,1531
6/1/00,TABASCO,TOTAL Diesel,32098
6/1/00,TAMAULIPAS,TOTAL Magna,96672
6/1/00,TAMAULIPAS,TOTAL Premium,44901
6/1/00,TAMAULIPAS,TOTAL Diesel,62148
6/1/00,VERACRUZ,TOTAL Magna,96545
6/1/00,VERACRUZ,TOTAL Premium,14745
6/1/00,VERACRUZ,TOTAL Diesel,117828
6/1/00,YUCATAN,TOTAL Magna,53341
6/1/00,YUCATAN,TOTAL Premium,7250
6/1/00,YUCATAN,TOTAL Diesel,52127
6/1/00,ZACATECAS,TOTAL Magna,31484
6/1/00,ZACATECAS,TOTAL Premium,1867
6/1/00,ZACATECAS,TOTAL Diesel,20944
7/1/00,AGUASCALIENTES,TOTAL Magna,37872
7/1/00,AGUASCALIENTES,TOTAL Premium,3281
7/1/00,AGUASCALIENTES,TOTAL Diesel,22082
7/1/00,BAJA CALIFORNIA,TOTAL Magna,109792
7/1/00,BAJA CALIFORNIA,TOTAL Premium,27024
7/1/00,BAJA CALIFORNIA,TOTAL Diesel,49825
7/1/00,BAJA CALIFORNIA SUR,TOTAL Magna,17692
7/1/00,BAJA CALIFORNIA SUR,TOTAL Premium,3951
7/1/00,BAJA CALIFORNIA SUR,TOTAL Diesel,11090
7/1/00,CAMPECHE,TOTAL Magna,11818
7/1/00,CAMPECHE,TOTAL Premium,1050
7/1/00,CAMPECHE,TOTAL Diesel,10573
7/1/00,CHIAPAS,TOTAL Magna,37553
7/1/00,CHIAPAS,TOTAL Premium,3665
7/1/00,CHIAPAS,TOTAL Diesel,19072
7/1/00,COAHUILA,TOTAL Magna,46488
7/1/00,COAHUILA,TOTAL Premium,5322
7/1/00,COAHUILA,TOTAL Diesel,40755
7/1/00,CHIHUAHUA,TOTAL Magna,101494
7/1/00,CHIHUAHUA,TOTAL Premium,7176
7/1/00,CHIHUAHUA,TOTAL Diesel,55748
7/1/00,COLIMA,TOTAL Magna,17980
7/1/00,COLIMA,TOTAL Premium,3776
7/1/00,COLIMA,TOTAL Diesel,13797
7/1/00,MEXICO CITY,TOTAL Magna,394086
7/1/00,MEXICO CITY,TOTAL Premium,51753
7/1/00,MEXICO CITY,TOTAL Diesel,109672
7/1/00,DURANGO,TOTAL Magna,58448
7/1/00,DURANGO,TOTAL Premium,5930
7/1/00,DURANGO,TOTAL Diesel,48019
7/1/00,GUANAJUATO,TOTAL Magna,100128
7/1/00,GUANAJUATO,TOTAL Premium,10595
7/1/00,GUANAJUATO,TOTAL Diesel,73612
7/1/00,GUERRERO,TOTAL Magna,32028
7/1/00,GUERRERO,TOTAL Premium,7572
7/1/00,GUERRERO,TOTAL Diesel,13208
7/1/00,HIDALGO,TOTAL Magna,56808
7/1/00,HIDALGO,TOTAL Premium,4101
7/1/00,HIDALGO,TOTAL Diesel,39668
7/1/00,JALISCO,TOTAL Magna,156140
7/1/00,JALISCO,TOTAL Premium,21861
7/1/00,JALISCO,TOTAL Diesel,87042
7/1/00,MEXICO,TOTAL Magna,172777
7/1/00,MEXICO,TOTAL Premium,6950
7/1/00,MEXICO,TOTAL Diesel,69326
7/1/00,MICHOACAN,TOTAL Magna,65737
7/1/00,MICHOACAN,TOTAL Premium,8451
7/1/00,MICHOACAN,TOTAL Diesel,36355
7/1/00,MORELOS,TOTAL Magna,43788
7/1/00,MORELOS,TOTAL Premium,4369
7/1/00,MORELOS,TOTAL Diesel,12518
7/1/00,NAYARIT,TOTAL Magna,7140
7/1/00,NAYARIT,TOTAL Premium,2080
7/1/00,NAYARIT,TOTAL Diesel,2940
7/1/00,NUEVO LEON,TOTAL Magna,129618
7/1/00,NUEVO LEON,TOTAL Premium,23487
7/1/00,NUEVO LEON,TOTAL Diesel,91267
7/1/00,OAXACA,TOTAL Magna,33707
7/1/00,OAXACA,TOTAL Premium,3140
7/1/00,OAXACA,TOTAL Diesel,22235
7/1/00,PUEBLA,TOTAL Magna,92398
7/1/00,PUEBLA,TOTAL Premium,8538
7/1/00,PUEBLA,TOTAL Diesel,49995
7/1/00,QUERETARO,TOTAL Magna,52965
7/1/00,QUERETARO,TOTAL Premium,6433
7/1/00,QUERETARO,TOTAL Diesel,51612
7/1/00,SAN LUIS POTOSI,TOTAL Magna,30921
7/1/00,SAN LUIS POTOSI,TOTAL Premium,7023
7/1/00,SAN LUIS POTOSI,TOTAL Diesel,26170
7/1/00,SINALOA,TOTAL Magna,66986
7/1/00,SINALOA,TOTAL Premium,11170
7/1/00,SINALOA,TOTAL Diesel,69356
7/1/00,SONORA,TOTAL Magna,63071
7/1/00,SONORA,TOTAL Premium,5315
7/1/00,SONORA,TOTAL Diesel,61683
7/1/00,TABASCO,TOTAL Magna,39259
7/1/00,TABASCO,TOTAL Premium,1509
7/1/00,TABASCO,TOTAL Diesel,32777
7/1/00,TAMAULIPAS,TOTAL Magna,99233
7/1/00,TAMAULIPAS,TOTAL Premium,46811
7/1/00,TAMAULIPAS,TOTAL Diesel,66405
7/1/00,VERACRUZ,TOTAL Magna,97210
7/1/00,VERACRUZ,TOTAL Premium,16712
7/1/00,VERACRUZ,TOTAL Diesel,119355
7/1/00,YUCATAN,TOTAL Magna,56041
7/1/00,YUCATAN,TOTAL Premium,8106
7/1/00,YUCATAN,TOTAL Diesel,55118
7/1/00,ZACATECAS,TOTAL Magna,31907
7/1/00,ZACATECAS,TOTAL Premium,2213
7/1/00,ZACATECAS,TOTAL Diesel,20177
8/1/00,AGUASCALIENTES,TOTAL Magna,38937
8/1/00,AGUASCALIENTES,TOTAL Premium,3475
8/1/00,AGUASCALIENTES,TOTAL Diesel,21432
8/1/00,BAJA CALIFORNIA,TOTAL Magna,110979
8/1/00,BAJA CALIFORNIA,TOTAL Premium,29339
8/1/00,BAJA CALIFORNIA,TOTAL Diesel,60661
8/1/00,BAJA CALIFORNIA SUR,TOTAL Magna,18081
8/1/00,BAJA CALIFORNIA SUR,TOTAL Premium,4448
8/1/00,BAJA CALIFORNIA SUR,TOTAL Diesel,12672
8/1/00,CAMPECHE,TOTAL Magna,14652
8/1/00,CAMPECHE,TOTAL Premium,349
8/1/00,CAMPECHE,TOTAL Diesel,9423
8/1/00,CHIAPAS,TOTAL Magna,39956
8/1/00,CHIAPAS,TOTAL Premium,4119
8/1/00,CHIAPAS,TOTAL Diesel,20893
8/1/00,COAHUILA,TOTAL Magna,47288
8/1/00,COAHUILA,TOTAL Premium,5431
8/1/00,COAHUILA,TOTAL Diesel,41411
8/1/00,CHIHUAHUA,TOTAL Magna,105283
8/1/00,CHIHUAHUA,TOTAL Premium,8142
8/1/00,CHIHUAHUA,TOTAL Diesel,59003
8/1/00,COLIMA,TOTAL Magna,18968
8/1/00,COLIMA,TOTAL Premium,4584
8/1/00,COLIMA,TOTAL Diesel,16270
8/1/00,MEXICO CITY,TOTAL Magna,411180
8/1/00,MEXICO CITY,TOTAL Premium,56889
8/1/00,MEXICO CITY,TOTAL Diesel,117299
8/1/00,DURANGO,TOTAL Magna,60485
8/1/00,DURANGO,TOTAL Premium,6500
8/1/00,DURANGO,TOTAL Diesel,52564
8/1/00,GUANAJUATO,TOTAL Magna,100019
8/1/00,GUANAJUATO,TOTAL Premium,11706
8/1/00,GUANAJUATO,TOTAL Diesel,76104
8/1/00,GUERRERO,TOTAL Magna,33253
8/1/00,GUERRERO,TOTAL Premium,8664
8/1/00,GUERRERO,TOTAL Diesel,14516
8/1/00,HIDALGO,TOTAL Magna,59577
8/1/00,HIDALGO,TOTAL Premium,4620
8/1/00,HIDALGO,TOTAL Diesel,41805
8/1/00,JALISCO,TOTAL Magna,160345
8/1/00,JALISCO,TOTAL Premium,22765
8/1/00,JALISCO,TOTAL Diesel,87875
8/1/00,MEXICO,TOTAL Magna,179154
8/1/00,MEXICO,TOTAL Premium,6933
8/1/00,MEXICO,TOTAL Diesel,71410
8/1/00,MICHOACAN,TOTAL Magna,74712
8/1/00,MICHOACAN,TOTAL Premium,10363
8/1/00,MICHOACAN,TOTAL Diesel,39318
8/1/00,MORELOS,TOTAL Magna,45580
8/1/00,MORELOS,TOTAL Premium,5128
8/1/00,MORELOS,TOTAL Diesel,12858
8/1/00,NAYARIT,TOTAL Magna,7720
8/1/00,NAYARIT,TOTAL Premium,2260
8/1/00,NAYARIT,TOTAL Diesel,2880
8/1/00,NUEVO LEON,TOTAL Magna,130537
8/1/00,NUEVO LEON,TOTAL Premium,24344
8/1/00,NUEVO LEON,TOTAL Diesel,93102
8/1/00,OAXACA,TOTAL Magna,35317
8/1/00,OAXACA,TOTAL Premium,3497
8/1/00,OAXACA,TOTAL Diesel,23696
8/1/00,PUEBLA,TOTAL Magna,96480
8/1/00,PUEBLA,TOTAL Premium,9344
8/1/00,PUEBLA,TOTAL Diesel,50876
8/1/00,QUERETARO,TOTAL Magna,55652
8/1/00,QUERETARO,TOTAL Premium,6628
8/1/00,QUERETARO,TOTAL Diesel,52713
8/1/00,SAN LUIS POTOSI,TOTAL Magna,31726
8/1/00,SAN LUIS POTOSI,TOTAL Premium,7153
8/1/00,SAN LUIS POTOSI,TOTAL Diesel,28311
8/1/00,SINALOA,TOTAL Magna,73745
8/1/00,SINALOA,TOTAL Premium,12520
8/1/00,SINALOA,TOTAL Diesel,88285
8/1/00,SONORA,TOTAL Magna,67999
8/1/00,SONORA,TOTAL Premium,5712
8/1/00,SONORA,TOTAL Diesel,77316
8/1/00,TABASCO,TOTAL Magna,40978
8/1/00,TABASCO,TOTAL Premium,2344
8/1/00,TABASCO,TOTAL Diesel,36442
8/1/00,TAMAULIPAS,TOTAL Magna,101408
8/1/00,TAMAULIPAS,TOTAL Premium,46632
8/1/00,TAMAULIPAS,TOTAL Diesel,68975
8/1/00,VERACRUZ,TOTAL Magna,103575
8/1/00,VERACRUZ,TOTAL Premium,16765
8/1/00,VERACRUZ,TOTAL Diesel,125241
8/1/00,YUCATAN,TOTAL Magna,57458
8/1/00,YUCATAN,TOTAL Premium,8849
8/1/00,YUCATAN,TOTAL Diesel,60339
8/1/00,ZACATECAS,TOTAL Magna,33621
8/1/00,ZACATECAS,TOTAL Premium,2635
8/1/00,ZACATECAS,TOTAL Diesel,18581
9/1/00,AGUASCALIENTES,TOTAL Magna,37281
9/1/00,AGUASCALIENTES,TOTAL Premium,3022
9/1/00,AGUASCALIENTES,TOTAL Diesel,20491
9/1/00,BAJA CALIFORNIA,TOTAL Magna,112077
9/1/00,BAJA CALIFORNIA,TOTAL Premium,28515
9/1/00,BAJA CALIFORNIA,TOTAL Diesel,59551
9/1/00,BAJA CALIFORNIA SUR,TOTAL Magna,17084
9/1/00,BAJA CALIFORNIA SUR,TOTAL Premium,4060
9/1/00,BAJA CALIFORNIA SUR,TOTAL Diesel,13934
9/1/00,CAMPECHE,TOTAL Magna,12077
9/1/00,CAMPECHE,TOTAL Premium,1611
9/1/00,CAMPECHE,TOTAL Diesel,9677
9/1/00,CHIAPAS,TOTAL Magna,36377
9/1/00,CHIAPAS,TOTAL Premium,3799
9/1/00,CHIAPAS,TOTAL Diesel,17961
9/1/00,COAHUILA,TOTAL Magna,44899
9/1/00,COAHUILA,TOTAL Premium,4733
9/1/00,COAHUILA,TOTAL Diesel,37806
9/1/00,CHIHUAHUA,TOTAL Magna,99027
9/1/00,CHIHUAHUA,TOTAL Premium,7597
9/1/00,CHIHUAHUA,TOTAL Diesel,62238
9/1/00,COLIMA,TOTAL Magna,16073
9/1/00,COLIMA,TOTAL Premium,3430
9/1/00,COLIMA,TOTAL Diesel,11884
9/1/00,MEXICO CITY,TOTAL Magna,404438
9/1/00,MEXICO CITY,TOTAL Premium,55447
9/1/00,MEXICO CITY,TOTAL Diesel,111118
9/1/00,DURANGO,TOTAL Magna,54274
9/1/00,DURANGO,TOTAL Premium,5790
9/1/00,DURANGO,TOTAL Diesel,45339
9/1/00,GUANAJUATO,TOTAL Magna,93378
9/1/00,GUANAJUATO,TOTAL Premium,9724
9/1/00,GUANAJUATO,TOTAL Diesel,69213
9/1/00,GUERRERO,TOTAL Magna,29165
9/1/00,GUERRERO,TOTAL Premium,6920
9/1/00,GUERRERO,TOTAL Diesel,15625
9/1/00,HIDALGO,TOTAL Magna,55431
9/1/00,HIDALGO,TOTAL Premium,4013
9/1/00,HIDALGO,TOTAL Diesel,38430
9/1/00,JALISCO,TOTAL Magna,154100
9/1/00,JALISCO,TOTAL Premium,18905
9/1/00,JALISCO,TOTAL Diesel,84243
9/1/00,MEXICO,TOTAL Magna,171730
9/1/00,MEXICO,TOTAL Premium,6225
9/1/00,MEXICO,TOTAL Diesel,60827
9/1/00,MICHOACAN,TOTAL Magna,69060
9/1/00,MICHOACAN,TOTAL Premium,7399
9/1/00,MICHOACAN,TOTAL Diesel,35504
9/1/00,MORELOS,TOTAL Magna,42916
9/1/00,MORELOS,TOTAL Premium,4303
9/1/00,MORELOS,TOTAL Diesel,11833
9/1/00,NAYARIT,TOTAL Magna,6980
9/1/00,NAYARIT,TOTAL Premium,2120
9/1/00,NAYARIT,TOTAL Diesel,2540
9/1/00,NUEVO LEON,TOTAL Magna,125368
9/1/00,NUEVO LEON,TOTAL Premium,24474
9/1/00,NUEVO LEON,TOTAL Diesel,87638
9/1/00,OAXACA,TOTAL Magna,31308
9/1/00,OAXACA,TOTAL Premium,3026
9/1/00,OAXACA,TOTAL Diesel,21711
9/1/00,PUEBLA,TOTAL Magna,90395
9/1/00,PUEBLA,TOTAL Premium,7678
9/1/00,PUEBLA,TOTAL Diesel,47251
9/1/00,QUERETARO,TOTAL Magna,52498
9/1/00,QUERETARO,TOTAL Premium,5448
9/1/00,QUERETARO,TOTAL Diesel,48562
9/1/00,SAN LUIS POTOSI,TOTAL Magna,30011
9/1/00,SAN LUIS POTOSI,TOTAL Premium,6069
9/1/00,SAN LUIS POTOSI,TOTAL Diesel,24529
9/1/00,SINALOA,TOTAL Magna,71879
9/1/00,SINALOA,TOTAL Premium,11079
9/1/00,SINALOA,TOTAL Diesel,72472
9/1/00,SONORA,TOTAL Magna,62661
9/1/00,SONORA,TOTAL Premium,4597
9/1/00,SONORA,TOTAL Diesel,71753
9/1/00,TABASCO,TOTAL Magna,38977
9/1/00,TABASCO,TOTAL Premium,1281
9/1/00,TABASCO,TOTAL Diesel,33492
9/1/00,TAMAULIPAS,TOTAL Magna,96123
9/1/00,TAMAULIPAS,TOTAL Premium,45708
9/1/00,TAMAULIPAS,TOTAL Diesel,63278
9/1/00,VERACRUZ,TOTAL Magna,92783
9/1/00,VERACRUZ,TOTAL Premium,12649
9/1/00,VERACRUZ,TOTAL Diesel,116191
9/1/00,YUCATAN,TOTAL Magna,51597
9/1/00,YUCATAN,TOTAL Premium,6797
9/1/00,YUCATAN,TOTAL Diesel,57902
9/1/00,ZACATECAS,TOTAL Magna,32407
9/1/00,ZACATECAS,TOTAL Premium,2305
9/1/00,ZACATECAS,TOTAL Diesel,16130
10/1/00,AGUASCALIENTES,TOTAL Magna,37690
10/1/00,AGUASCALIENTES,TOTAL Premium,3139
10/1/00,AGUASCALIENTES,TOTAL Diesel,20232
10/1/00,BAJA CALIFORNIA,TOTAL Magna,110509
10/1/00,BAJA CALIFORNIA,TOTAL Premium,28924
10/1/00,BAJA CALIFORNIA,TOTAL Diesel,54558
10/1/00,BAJA CALIFORNIA SUR,TOTAL Magna,16389
10/1/00,BAJA CALIFORNIA SUR,TOTAL Premium,4139
10/1/00,BAJA CALIFORNIA SUR,TOTAL Diesel,11999
10/1/00,CAMPECHE,TOTAL Magna,13051
10/1/00,CAMPECHE,TOTAL Premium,1143
10/1/00,CAMPECHE,TOTAL Diesel,8706
10/1/00,CHIAPAS,TOTAL Magna,37628
10/1/00,CHIAPAS,TOTAL Premium,3986
10/1/00,CHIAPAS,TOTAL Diesel,19967
10/1/00,COAHUILA,TOTAL Magna,45064
10/1/00,COAHUILA,TOTAL Premium,4948
10/1/00,COAHUILA,TOTAL Diesel,39309
10/1/00,CHIHUAHUA,TOTAL Magna,105246
10/1/00,CHIHUAHUA,TOTAL Premium,7770
10/1/00,CHIHUAHUA,TOTAL Diesel,58484
10/1/00,COLIMA,TOTAL Magna,18375
10/1/00,COLIMA,TOTAL Premium,4027
10/1/00,COLIMA,TOTAL Diesel,16303
10/1/00,MEXICO CITY,TOTAL Magna,408454
10/1/00,MEXICO CITY,TOTAL Premium,56512
10/1/00,MEXICO CITY,TOTAL Diesel,113924
10/1/00,DURANGO,TOTAL Magna,59066
10/1/00,DURANGO,TOTAL Premium,6385
10/1/00,DURANGO,TOTAL Diesel,51963
10/1/00,GUANAJUATO,TOTAL Magna,99680
10/1/00,GUANAJUATO,TOTAL Premium,11000
10/1/00,GUANAJUATO,TOTAL Diesel,76942
10/1/00,GUERRERO,TOTAL Magna,31176
10/1/00,GUERRERO,TOTAL Premium,7356
10/1/00,GUERRERO,TOTAL Diesel,17901
10/1/00,HIDALGO,TOTAL Magna,57581
10/1/00,HIDALGO,TOTAL Premium,4621
10/1/00,HIDALGO,TOTAL Diesel,44036
10/1/00,JALISCO,TOTAL Magna,156117
10/1/00,JALISCO,TOTAL Premium,22477
10/1/00,JALISCO,TOTAL Diesel,88580
10/1/00,MEXICO,TOTAL Magna,178111
10/1/00,MEXICO,TOTAL Premium,7178
10/1/00,MEXICO,TOTAL Diesel,64776
10/1/00,MICHOACAN,TOTAL Magna,74243
10/1/00,MICHOACAN,TOTAL Premium,9676
10/1/00,MICHOACAN,TOTAL Diesel,41058
10/1/00,MORELOS,TOTAL Magna,44740
10/1/00,MORELOS,TOTAL Premium,4283
10/1/00,MORELOS,TOTAL Diesel,12540
10/1/00,NAYARIT,TOTAL Magna,7480
10/1/00,NAYARIT,TOTAL Premium,2240
10/1/00,NAYARIT,TOTAL Diesel,2840
10/1/00,NUEVO LEON,TOTAL Magna,122221
10/1/00,NUEVO LEON,TOTAL Premium,24333
10/1/00,NUEVO LEON,TOTAL Diesel,87157
10/1/00,OAXACA,TOTAL Magna,33429
10/1/00,OAXACA,TOTAL Premium,3286
10/1/00,OAXACA,TOTAL Diesel,22310
10/1/00,PUEBLA,TOTAL Magna,94772
10/1/00,PUEBLA,TOTAL Premium,8607
10/1/00,PUEBLA,TOTAL Diesel,50473
10/1/00,QUERETARO,TOTAL Magna,55234
10/1/00,QUERETARO,TOTAL Premium,5924
10/1/00,QUERETARO,TOTAL Diesel,50385
10/1/00,SAN LUIS POTOSI,TOTAL Magna,33082
10/1/00,SAN LUIS POTOSI,TOTAL Premium,6505
10/1/00,SAN LUIS POTOSI,TOTAL Diesel,25796
10/1/00,SINALOA,TOTAL Magna,71629
10/1/00,SINALOA,TOTAL Premium,11545
10/1/00,SINALOA,TOTAL Diesel,94739
10/1/00,SONORA,TOTAL Magna,64861
10/1/00,SONORA,TOTAL Premium,4902
10/1/00,SONORA,TOTAL Diesel,73867
10/1/00,TABASCO,TOTAL Magna,38479
10/1/00,TABASCO,TOTAL Premium,10
10/1/00,TABASCO,TOTAL Diesel,30656
10/1/00,TAMAULIPAS,TOTAL Magna,94867
10/1/00,TAMAULIPAS,TOTAL Premium,42584
10/1/00,TAMAULIPAS,TOTAL Diesel,64599
10/1/00,VERACRUZ,TOTAL Magna,94952
10/1/00,VERACRUZ,TOTAL Premium,19236
10/1/00,VERACRUZ,TOTAL Diesel,126037
10/1/00,YUCATAN,TOTAL Magna,53112
10/1/00,YUCATAN,TOTAL Premium,7231
10/1/00,YUCATAN,TOTAL Diesel,49631
10/1/00,ZACATECAS,TOTAL Magna,31742
10/1/00,ZACATECAS,TOTAL Premium,2318
10/1/00,ZACATECAS,TOTAL Diesel,16501
11/1/00,AGUASCALIENTES,TOTAL Magna,37203
11/1/00,AGUASCALIENTES,TOTAL Premium,3084
11/1/00,AGUASCALIENTES,TOTAL Diesel,19595
11/1/00,BAJA CALIFORNIA,TOTAL Magna,110589
11/1/00,BAJA CALIFORNIA,TOTAL Premium,27454
11/1/00,BAJA CALIFORNIA,TOTAL Diesel,55340
11/1/00,BAJA CALIFORNIA SUR,TOTAL Magna,16258
11/1/00,BAJA CALIFORNIA SUR,TOTAL Premium,3816
11/1/00,BAJA CALIFORNIA SUR,TOTAL Diesel,9166
11/1/00,CAMPECHE,TOTAL Magna,12961
11/1/00,CAMPECHE,TOTAL Premium,1200
11/1/00,CAMPECHE,TOTAL Diesel,7503
11/1/00,CHIAPAS,TOTAL Magna,38827
11/1/00,CHIAPAS,TOTAL Premium,4028
11/1/00,CHIAPAS,TOTAL Diesel,22209
11/1/00,COAHUILA,TOTAL Magna,45612
11/1/00,COAHUILA,TOTAL Premium,4949
11/1/00,COAHUILA,TOTAL Diesel,39112
11/1/00,CHIHUAHUA,TOTAL Magna,107722
11/1/00,CHIHUAHUA,TOTAL Premium,8308
11/1/00,CHIHUAHUA,TOTAL Diesel,60253
11/1/00,COLIMA,TOTAL Magna,18081
11/1/00,COLIMA,TOTAL Premium,4138
11/1/00,COLIMA,TOTAL Diesel,14135
11/1/00,MEXICO CITY,TOTAL Magna,398562
11/1/00,MEXICO CITY,TOTAL Premium,55766
11/1/00,MEXICO CITY,TOTAL Diesel,111296
11/1/00,DURANGO,TOTAL Magna,57842
11/1/00,DURANGO,TOTAL Premium,6135
11/1/00,DURANGO,TOTAL Diesel,47465
11/1/00,GUANAJUATO,TOTAL Magna,100451
11/1/00,GUANAJUATO,TOTAL Premium,11557
11/1/00,GUANAJUATO,TOTAL Diesel,82841
11/1/00,GUERRERO,TOTAL Magna,32382
11/1/00,GUERRERO,TOTAL Premium,8266
11/1/00,GUERRERO,TOTAL Diesel,16321
11/1/00,HIDALGO,TOTAL Magna,57288
11/1/00,HIDALGO,TOTAL Premium,4534
11/1/00,HIDALGO,TOTAL Diesel,42846
11/1/00,JALISCO,TOTAL Magna,157189
11/1/00,JALISCO,TOTAL Premium,23888
11/1/00,JALISCO,TOTAL Diesel,94474
11/1/00,MEXICO,TOTAL Magna,176974
11/1/00,MEXICO,TOTAL Premium,7177
11/1/00,MEXICO,TOTAL Diesel,64654
11/1/00,MICHOACAN,TOTAL Magna,76658
11/1/00,MICHOACAN,TOTAL Premium,10159
11/1/00,MICHOACAN,TOTAL Diesel,41701
11/1/00,MORELOS,TOTAL Magna,45276
11/1/00,MORELOS,TOTAL Premium,4721
11/1/00,MORELOS,TOTAL Diesel,12720
11/1/00,NAYARIT,TOTAL Magna,7758
11/1/00,NAYARIT,TOTAL Premium,2260
11/1/00,NAYARIT,TOTAL Diesel,3000
11/1/00,NUEVO LEON,TOTAL Magna,124725
11/1/00,NUEVO LEON,TOTAL Premium,24159
11/1/00,NUEVO LEON,TOTAL Diesel,89319
11/1/00,OAXACA,TOTAL Magna,33346
11/1/00,OAXACA,TOTAL Premium,3594
11/1/00,OAXACA,TOTAL Diesel,22226
11/1/00,PUEBLA,TOTAL Magna,94222
11/1/00,PUEBLA,TOTAL Premium,10232
11/1/00,PUEBLA,TOTAL Diesel,51532
11/1/00,QUERETARO,TOTAL Magna,54002
11/1/00,QUERETARO,TOTAL Premium,6683
11/1/00,QUERETARO,TOTAL Diesel,50291
11/1/00,SAN LUIS POTOSI,TOTAL Magna,32792
11/1/00,SAN LUIS POTOSI,TOTAL Premium,6803
11/1/00,SAN LUIS POTOSI,TOTAL Diesel,25413
11/1/00,SINALOA,TOTAL Magna,72931
11/1/00,SINALOA,TOTAL Premium,12135
11/1/00,SINALOA,TOTAL Diesel,89363
11/1/00,SONORA,TOTAL Magna,65605
11/1/00,SONORA,TOTAL Premium,5218
11/1/00,SONORA,TOTAL Diesel,64609
11/1/00,TABASCO,TOTAL Magna,39099
11/1/00,TABASCO,TOTAL Premium,1866
11/1/00,TABASCO,TOTAL Diesel,33933
11/1/00,TAMAULIPAS,TOTAL Magna,97075
11/1/00,TAMAULIPAS,TOTAL Premium,45358
11/1/00,TAMAULIPAS,TOTAL Diesel,66146
11/1/00,VERACRUZ,TOTAL Magna,95329
11/1/00,VERACRUZ,TOTAL Premium,16725
11/1/00,VERACRUZ,TOTAL Diesel,126219
11/1/00,YUCATAN,TOTAL Magna,53932
11/1/00,YUCATAN,TOTAL Premium,7112
11/1/00,YUCATAN,TOTAL Diesel,56940
11/1/00,ZACATECAS,TOTAL Magna,32206
11/1/00,ZACATECAS,TOTAL Premium,2517
11/1/00,ZACATECAS,TOTAL Diesel,16568
12/1/00,AGUASCALIENTES,TOTAL Magna,42002
12/1/00,AGUASCALIENTES,TOTAL Premium,3795
12/1/00,AGUASCALIENTES,TOTAL Diesel,18948
12/1/00,BAJA CALIFORNIA,TOTAL Magna,115184
12/1/00,BAJA CALIFORNIA,TOTAL Premium,27567
12/1/00,BAJA CALIFORNIA,TOTAL Diesel,47493
12/1/00,BAJA CALIFORNIA SUR,TOTAL Magna,16127
12/1/00,BAJA CALIFORNIA SUR,TOTAL Premium,4111
12/1/00,BAJA CALIFORNIA SUR,TOTAL Diesel,9011
12/1/00,CAMPECHE,TOTAL Magna,14051
12/1/00,CAMPECHE,TOTAL Premium,1581
12/1/00,CAMPECHE,TOTAL Diesel,7871
12/1/00,CHIAPAS,TOTAL Magna,41769
12/1/00,CHIAPAS,TOTAL Premium,4623
12/1/00,CHIAPAS,TOTAL Diesel,21218
12/1/00,COAHUILA,TOTAL Magna,50058
12/1/00,COAHUILA,TOTAL Premium,6661
12/1/00,COAHUILA,TOTAL Diesel,36166
12/1/00,CHIHUAHUA,TOTAL Magna,112576
12/1/00,CHIHUAHUA,TOTAL Premium,10286
12/1/00,CHIHUAHUA,TOTAL Diesel,51339
12/1/00,COLIMA,TOTAL Magna,19702
12/1/00,COLIMA,TOTAL Premium,4642
12/1/00,COLIMA,TOTAL Diesel,14289
12/1/00,MEXICO CITY,TOTAL Magna,413277
12/1/00,MEXICO CITY,TOTAL Premium,60362
12/1/00,MEXICO CITY,TOTAL Diesel,108727
12/1/00,DURANGO,TOTAL Magna,62977
12/1/00,DURANGO,TOTAL Premium,7857
12/1/00,DURANGO,TOTAL Diesel,45443
12/1/00,GUANAJUATO,TOTAL Magna,109442
12/1/00,GUANAJUATO,TOTAL Premium,13698
12/1/00,GUANAJUATO,TOTAL Diesel,69820
12/1/00,GUERRERO,TOTAL Magna,36438
12/1/00,GUERRERO,TOTAL Premium,9606
12/1/00,GUERRERO,TOTAL Diesel,15294
12/1/00,HIDALGO,TOTAL Magna,62258
12/1/00,HIDALGO,TOTAL Premium,5367
12/1/00,HIDALGO,TOTAL Diesel,40478
12/1/00,JALISCO,TOTAL Magna,174451
12/1/00,JALISCO,TOTAL Premium,24309
12/1/00,JALISCO,TOTAL Diesel,92426
12/1/00,MEXICO,TOTAL Magna,188095
12/1/00,MEXICO,TOTAL Premium,7798
12/1/00,MEXICO,TOTAL Diesel,62998
12/1/00,MICHOACAN,TOTAL Magna,82264
12/1/00,MICHOACAN,TOTAL Premium,11324
12/1/00,MICHOACAN,TOTAL Diesel,36967
12/1/00,MORELOS,TOTAL Magna,47138
12/1/00,MORELOS,TOTAL Premium,4976
12/1/00,MORELOS,TOTAL Diesel,12412
12/1/00,NAYARIT,TOTAL Magna,7640
12/1/00,NAYARIT,TOTAL Premium,2480
12/1/00,NAYARIT,TOTAL Diesel,2720
12/1/00,NUEVO LEON,TOTAL Magna,132861
12/1/00,NUEVO LEON,TOTAL Premium,25985
12/1/00,NUEVO LEON,TOTAL Diesel,79381
12/1/00,OAXACA,TOTAL Magna,38639
12/1/00,OAXACA,TOTAL Premium,4404
12/1/00,OAXACA,TOTAL Diesel,22521
12/1/00,PUEBLA,TOTAL Magna,100917
12/1/00,PUEBLA,TOTAL Premium,10425
12/1/00,PUEBLA,TOTAL Diesel,51418
12/1/00,QUERETARO,TOTAL Magna,59365
